ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,PESO_ALUNO_MT,PROFICIENCIA_LP,DESVIO_PADRAO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,PROFICIENCIA_MT,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,IDEB,CLASSIFICADOR IDEB
2015,2,27,2704302,1,27230120,3,1,605243,2,5,17875117,1,1,16,2,5,CDBDCDCACDC,BCBABDCDCDC,AAADDADACDD,CDADCCDDACB,1,1,270430231,135.508.971,135.508.971,-142.113,0.380775,171.690.159,20.978.175,-1.369.706,0.407226,173.408.324,22.760.809,1,A,F,G,D,E,E,C,B,A,A,B,A,A,C,D,C,A,A,G,A,A,A,F,A,A,C,B,A,A,A,A,B,A,B,A,B,A,C,B,E,A,B,D,C,A,A,A,A,A,A,A,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230120,3,1,605243,2,5,17875118,1,1,17,3,6,BCCDABADBDC,CCCCBBDBBAA,CCCBADDBCBB,CACBCACBBDB,1,1,270430231,135.508.971,135.508.971,0.379961,0.358028,270.918.319,19.724.966,0.008981,0.322574,25.046.635,18.029.412,1,B,D,I,D,B,B,A,B,A,A,B,A,A,B,C,D,A,A,G,A,B,B,F,A,A,A,A,A,A,A,A,,,,,,,,,A,B,B,A,A,A,A,A,A,A,A,A,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875119,1,1,2,2,3,BBAABBAAAAB,BBABAAAAADA,AADCAACCABA,BCAABBCABCD,1,1,270430231,1.201.512.876,1.201.512.876,-1.670.316,0.351478,157.961.665,19.364.105,-0.885894,0.472853,200.449.703,26.428.855,1,B,A,G,D,A,A,A,A,A,A,B,A,A,B,B,A,A,A,E,A,A,B,G,A,A,B,A,A,A,A,A,C,B,A,A,C,B,B,B,A,A,B,B,A,A,A,A,A,A,A,C,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875120,1,1,8,1,3,DBACCAACDDB,BCDDDCBAADB,CCBABCBCAAD,AACCBDAACAD,1,1,270430231,1.201.512.876,1.201.512.876,-1.471.706,0.324283,168.903.757,17.865.841,-0.973463,0.449921,195.555.268,25.147.132,1,A,F,B,H,,A,A,C,A,A,B,B,B,B,C,E,A,A,D,A,A,A,D,A,A,,A,A,B,B,A,B,B,A,B,B,A,B,B,C,A,B,D,B,A,B,D,A,A,A,D,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875121,1,1,5,5,6,CBBDADADDDA,DCCDBBDBBCD,CDCCCDBCADB,DAABDADDDAB,1,1,270430231,1.201.512.876,1.201.512.876,-1.092.779,0.377535,18.978.012,20.799.673,-0.874698,0.40288,201.075.474,22.517.901,1,B,B,B,F,C,B,B,B,A,A,A,A,A,B,C,D,A,A,G,A,A,B,G,A,A,C,A,A,A,A,B,C,B,B,A,C,C,B,C,D,A,B,C,A,B,B,A,A,B,A,B,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875122,1,1,9,2,4,ADCDCDADADA,ADDCDAACAAA,ADCAAADDBBB,BADACDDCACC,1,1,270430231,1.201.512.876,1.201.512.876,-0.617597,0.352597,215.959.494,19.425.754,-0.949327,0.446558,196.904.285,24.959.166,1,B,B,D,D,D,B,C,B,B,B,B,A,D,D,D,D,A,A,A,A,A,B,G,A,A,A,A,A,A,A,A,B,A,B,A,B,B,B,A,A,A,B,D,A,A,A,A,A,A,A,A,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875123,1,1,11,4,6,ACDCDA**BAB,DBBBCBDAABB,CADBBDBDCBC,CBBACABBBCC,1,1,270430231,1.201.512.876,1.201.512.876,-1.815.736,0.482397,149.949.988,26.576.873,-1.477.211,0.585548,167.399.619,32.727.641,1,A,E,L,F,C,B,C,D,A,A,B,A,A,,D,D,A,A,E,A,A,B,E,A,A,A,A,A,A,A,A,C,B,A,B,C,C,B,A,D,A,B,D,A,B,A,B,A,A,A,C,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875124,1,1,3,3,4,ACADABAABDB,ACDDDBACCCA,CCCDBCDACCD,CAABCBBDBCC,1,1,270430231,1.201.512.876,1.201.512.876,-0.581375,0.356265,217.955.086,19.627.837,-0.26321,0.343479,235.252.961,19.197.841,1,A,B,D,D,C,B,A,C,B,B,B,,B,C,D,F,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,,B,,,,B,,,A,A,B,A,C,A,A,A,A,A,A,B,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875125,1,1,17,3,6,DCABABADADA,BDBDDABAADB,CAADCDDADDD,CAADADABBBA,1,1,270430231,1.201.512.876,1.201.512.876,-1.653.493,0.358082,1.588.885,19.727.942,-1.777.638,0.586907,150.608.055,32.803.598,1,A,B,D,E,B,B,C,B,B,A,B,A,A,B,C,E,A,A,C,A,A,A,G,A,A,A,A,A,A,,A,C,A,C,C,C,A,A,C,A,B,B,A,A,B,B,A,A,A,A,A,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875126,1,1,15,1,4,DBDACDCBDCB,ADDADBADAAA,CCBCBAACACD,BACACCAACCB,1,1,270430231,1.201.512.876,1.201.512.876,-0.410119,0.441612,227.390.155,2.432.989,-0.980254,0.440189,195.175.703,24.603.188,1,A,B,A,G,B,B,A,B,A,A,B,A,B,C,D,D,A,A,D,A,A,A,A,B,A,A,A,A,A,B,A,B,A,,A,C,C,B,C,C,C,B,B,A,B,A,D,D,D,D,B,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875128,1,1,10,3,5,DABAABCDBAA,CBBDAAADBCD,BACABACBADC,AABACADDBBC,1,1,270430231,1.201.512.876,1.201.512.876,-2.114.006,0.494974,13.351.729,27.269.782,-1.711.429,0.521683,15.430.863,29.158.077,1,A,B,L,E,B,B,B,B,B,B,A,A,A,B,E,F,A,A,C,A,A,B,G,A,B,A,A,,A,A,A,C,C,C,C,C,B,C,C,B,B,B,C,A,A,A,A,A,A,A,D,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875129,1,1,6,6,7,DCCCBBDBBAB,CBCADDAACAB,DACDCCCBCAB,BCABDCDBCAA,1,1,270430231,1.201.512.876,1.201.512.876,-0.011727,0.325633,24.933.891,17.940.217,-0.468908,0.431608,223.756.021,24.123.576,1,A,B,D,E,D,D,D,C,B,B,B,A,C,C,E,F,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,B,A,B,A,A,B,B,B,E,A,B,A,A,B,A,A,A,A,A,B,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875130,1,1,7,7,1,CBCBBDAABDB,DBAACDDBDCB,BCDADBDBBBA,CBCACCABBBD,1,1,270430231,1.201.512.876,1.201.512.876,0.152179,0.415808,258.369.043,22.908.261,-0.391359,0.361448,228.090.415,2.020.217,1,B,B,A,D,B,B,B,B,B,A,A,A,A,C,D,D,A,A,E,A,A,A,D,A,A,B,A,A,A,A,A,C,A,B,A,B,C,B,B,D,A,B,B,A,A,A,A,A,A,A,D,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875131,1,1,12,5,7,BDADDDBDADD,CBDDADCACDA,ABACCDDDBCA,BCCBDBCBCBA,1,1,270430231,1.201.512.876,1.201.512.876,-0.656608,0.343808,213.810.247,18.941.539,-0.325913,0.337182,231.748.345,18.845.887,1,B,F,J,E,C,B,B,B,B,A,B,A,A,B,C,D,A,A,A,A,A,B,G,A,A,B,A,A,A,A,A,B,A,A,B,B,B,C,A,E,B,B,A,A,B,A,A,A,A,A,C,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875132,1,1,7,7,1,ACBABBDADDA,DBAC.AAABCA,BCCBDBDCDCA,DBCACBADABD,1,1,270430231,1.201.512.876,1.201.512.876,-2.165.274,0.416398,130.692.764,22.940.766,-0.426893,0.399993,226.104.337,2.235.654,1,A,B,I,E,B,B,A,B,B,A,B,A,A,B,C,D,A,A,G,A,A,B,G,B,B,C,A,A,A,B,A,C,A,B,A,A,C,B,A,B,B,B,B,A,A,A,A,A,A,A,C,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875133,1,1,13,6,1,CCDDADDAB*.,BBBCCBCABDB,DDC*CCCADDB,CBDABBAAADD,1,1,270430231,1.201.512.876,1.201.512.876,-1.548.213,0.34788,164.688.729,19.165.879,-0.437664,0.342319,225.502.321,19.133.006,1,A,F,H,E,D,B,C,C,D,C,B,B,B,C,C,D,B,A,E,A,A,B,D,A,A,A,A,A,A,A,A,C,,,,,C,A,B,D,D,B,B,C,B,A,A,A,A,A,A,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875136,1,1,4,4,5,BCCCDBACBCC,DACDDDBDABA,AADBCDDCACC,ABABACDDACB,1,1,270430231,1.201.512.876,1.201.512.876,-0.440669,0.354486,225.707.053,19.529.826,-1.191.472,0.467359,183.370.237,26.121.782,1,B,C,C,C,B,A,B,C,A,A,B,A,A,B,D,F,A,A,E,A,A,B,F,A,A,A,A,A,A,A,A,C,A,C,A,C,C,C,C,A,E,B,B,B,A,A,D,A,D,A,D,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875137,1,1,1,1,2,DBDAADAADDB,BABACCAAACA,ABCDADBBABD,BDADCCCADDC,1,1,270430231,1.201.512.876,1.201.512.876,-1.014.827,0.336923,194.074.758,18.562.221,-129.829,0.382297,177.399.931,21.367.469,1,B,A,K,D,C,A,C,B,A,A,B,A,A,C,D,E,A,A,C,A,A,A,G,A,B,C,A,A,A,A,A,B,A,C,A,C,A,C,A,B,A,B,B,B,A,A,C,A,A,B,C,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875138,1,1,21,7,3,CAAACBADDAA,DCCDDABCADA,BDBBCBDBCBB,BCDCBAACABC,1,1,270430231,1.201.512.876,1.201.512.876,-1.703.003,0.378279,156.160.828,20.840.662,-1.442.701,0.480552,169.328.464,2.685.917,1,A,A,D,C,D,B,C,B,A,A,A,A,A,C,D,D,A,A,F,A,A,B,F,A,A,C,A,A,A,A,A,,A,,,,A,,,A,C,A,B,C,A,A,A,A,A,B,A,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875140,1,1,9,2,4,ACADCBADDCA,BCCCDDAAABD,CAABAACBBBC,AABBBDBDBCC,1,1,270430231,1.201.512.876,1.201.512.876,-0.307583,0.340768,233.039.208,18.774.055,-0.058004,0.321148,246.722.402,17.949.709,1,A,F,L,F,B,B,B,B,A,A,B,A,A,,E,F,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,B,B,B,B,B,B,C,C,A,A,B,C,A,B,B,A,A,A,A,B,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875141,1,1,18,4,7,AABDDBADCDB,CAABCDBCABA,CBDAACBCBCC,DCCABCDDCCA,1,1,270430231,1.201.512.876,1.201.512.876,-1.692.771,0.403115,156.724.543,22.208.961,-1.933.007,0.54252,14.192.412,30.322.706,1,B,F,F,E,B,B,B,B,A,A,A,A,A,B,C,F,A,A,B,A,A,A,A,B,B,A,A,A,A,A,A,C,B,C,A,C,B,B,C,A,A,B,C,A,B,A,A,B,A,B,B,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875142,1,1,8,1,3,DBAACDACDDB,BCCDABAC*DC,ABDACAACBCD,ACBBABDACCD,1,1,270430231,1.201.512.876,1.201.512.876,-0.229857,0.35355,237.321.395,19.478.258,-0.032603,0.327919,248.142.123,18.328.156,1,B,A,G,D,C,B,B,B,A,A,A,A,A,B,D,F,A,A,G,A,A,B,G,,B,A,A,A,A,A,A,,,,,A,,,B,A,A,B,B,C,A,A,A,B,A,B,B,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875143,1,1,16,2,5,DCBDABCDDDA,BCBCDDBAABA,CDABAACBAAC,DAACBCCCACA,1,1,270430231,1.201.512.876,1.201.512.876,-0.57386,0.331989,218.369.113,1.829.039,0.082258,0.328066,254.561.972,18.336.372,1,B,B,B,C,C,C,B,C,A,A,B,A,C,,E,F,B,A,E,A,A,A,E,A,A,A,A,A,A,A,A,B,A,A,A,B,B,A,A,D,C,B,A,C,A,A,A,A,A,A,D,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875144,1,1,10,3,5,ACCBABBBBDC,BAADADCDABA,ABBCABBACAA,ADCDCDCDBCD,1,1,270430231,1.201.512.876,1.201.512.876,-0.532221,0.355834,220.663.145,19.604.092,-1.194.879,0.426512,183.179.812,23.838.749,1,B,F,I,D,A,A,A,B,A,A,A,B,B,D,E,D,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,C,A,C,A,A,C,B,C,A,B,B,A,C,A,A,A,A,A,A,D,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605244,1,5,17875146,1,1,19,5,1,BDCAADBBCDB,DBBCCAABDAB,ABADCDDCACA,ACDAADAADBD,1,1,270430231,1.201.512.876,1.201.512.876,-1.334.856,0.350754,176.443.284,19.324.217,-1.125.131,0.407684,18.707.819,22.786.408,1,B,D,I,E,B,B,B,B,B,A,B,A,A,B,C,D,A,A,G,A,A,B,G,B,B,B,A,A,A,A,A,C,B,B,A,B,B,B,B,A,D,B,C,A,A,A,B,B,A,A,A,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875150,1,1,2,2,3,CCBAAAAAABA,BCCDBCADADB,ADAAAACBBBD,ADCBDBCACAB,1,1,270430231,0.940314425,0.940314425,-1.503.279,0.353728,167.164.295,19.488.065,-0.642854,0.353151,214.033.774,19.738.431,1,A,E,I,H,D,C,B,C,A,A,B,B,B,A,C,C,A,A,A,A,A,A,D,A,A,C,A,A,A,B,A,,A,,,,C,,,D,D,A,A,A,A,A,A,A,A,A,C,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875152,1,1,9,2,4,CADDDCDAABB,BACCCBDAAAD,ABAABCACABA,DCBCCCACABB,1,1,270430231,0.940314425,0.940314425,-2.091.795,0.526718,134.740.969,29.018.666,-1.283.739,0.458487,17.821.322,25.625.906,1,A,B,C,E,A,B,A,B,B,B,B,A,A,C,C,E,A,A,C,A,A,A,G,A,B,B,A,A,A,A,,,,,,,,,,A,A,B,C,A,A,A,A,A,A,A,A,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875153,1,1,20,6,2,BABBBBDADAA,BCADCBBBBCB,DACBBADABDB,ADABAADCABD,1,1,270430231,0.940314425,0.940314425,-0.911393,0.324476,199.773.285,17.876.474,-0.116387,0.299908,243.459.241,16.762.556,1,A,B,G,D,B,A,A,B,A,A,A,A,A,B,B,C,A,A,C,A,A,C,C,A,A,B,A,A,A,A,B,A,A,A,A,B,C,C,C,B,E,B,C,A,A,A,A,A,A,A,D,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875154,1,1,11,4,6,BDDDDBABAAA,AADACBDACBC,ABCBCCDDCCC,DABBCCDCADB,1,1,270430231,0.940314425,0.940314425,-1.307.678,0.396385,177.940.612,21.838.183,0.036815,0.321129,252.022.057,17.948.647,1,A,F,L,D,B,B,B,B,B,A,A,A,A,B,C,C,A,A,E,A,A,B,E,A,A,C,A,A,A,A,B,C,B,C,A,C,C,C,C,A,E,B,A,A,A,A,A,A,A,A,B,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875155,1,1,3,3,4,DBCBABDCBDC,BDCCDCABBCC,ACABADAACCB,BAABCDDDDCC,1,1,270430231,0.940314425,0.940314425,-0.255673,0.39057,235.899.105,21.517.815,0.476084,0.328817,276.573.824,18.378.348,1,B,A,B,D,B,A,B,B,A,A,A,A,A,,D,D,A,A,C,A,A,B,G,A,B,B,A,A,A,A,B,C,B,C,A,B,C,C,C,C,B,B,A,A,A,B,A,A,A,A,D,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875156,1,1,15,1,4,DBAACDDBDCB,BDDCDCACDAD,ABBABCCCDDD,BCABCDBCBCB,1,1,270430231,0.940314425,0.940314425,1.474.201,0.615199,331.203.681,33.893.382,0.632323,0.37244,285.306.385,20.816.539,1,B,B,I,D,B,A,B,B,B,A,B,A,B,B,C,D,A,A,B,A,A,A,G,A,A,B,A,A,A,A,A,C,B,B,B,C,C,B,C,D,A,B,D,A,A,A,A,A,A,A,D,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875157,1,1,14,7,2,CAADADAADDB,DACAADAAABA,CBABABAAADC,AABBAACABAA,1,1,270430231,0.940314425,0.940314425,-121.926,0.337578,182.811.856,18.598.307,-0.949363,0.407529,196.902.273,22.777.744,1,A,B,E,F,C,B,D,B,A,A,A,A,A,B,D,C,A,A,G,A,A,A,G,B,B,A,A,A,A,A,A,,A,,,,C,,,A,A,A,C,A,A,A,A,A,A,A,A,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875158,1,1,19,5,1,BACBDDDDABB,ABDAABCBDDB,DDADCDDDAAD,DCCCCAAADDD,1,1,270430231,0.940314425,0.940314425,-1.002.129,0.38447,194.774.333,21.181.745,-140.475,0.409749,171.449.633,22.901.825,1,A,C,E,E,B,B,A,B,A,A,B,A,A,B,D,D,B,B,F,A,A,B,A,A,A,A,A,A,A,A,A,A,,,,,A,,,A,A,A,A,A,A,A,A,A,A,A,A,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875159,1,1,16,2,5,BCCDCBCDAAA,BCABADCDABD,AABDDADCBCA,DDCDDCBCACD,1,1,270430231,0.940314425,0.940314425,-0.195983,0.362883,239.187.627,19.992.445,-2.216.009,0.542053,126.106.479,30.296.604,1,B,B,L,C,B,C,B,B,B,A,B,A,A,B,C,E,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,B,B,C,B,C,C,C,C,A,A,B,D,A,A,A,A,A,A,A,C,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875160,1,1,4,4,5,ADDDCBAAAAB,DCADDADCAAB,BACDCCACAAB,ABCACCADBCB,1,1,270430231,0.940314425,0.940314425,-1.814.089,0.431979,150.040.727,23.799.176,-163.203,0.540292,158.746.425,30.198.178,1,A,B,G,E,C,A,C,B,A,A,B,A,A,B,,B,A,A,G,A,A,B,G,A,A,B,A,A,B,B,B,,A,,,,,B,,E,E,B,D,A,B,A,A,A,A,A,C,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875161,1,1,6,6,7,DCADCAAAAAA,CBAADDBABAA,DAADCDDABDC,DDCABDDCCAC,1,1,270430231,0.940314425,0.940314425,-1.393.997,0.39384,173.185.008,2.169.797,-10.855,0.41254,189.293.259,23.057.821,1,B,B,A,C,D,B,C,B,B,A,B,A,C,,D,C,A,A,B,A,A,C,E,A,A,B,A,A,A,A,A,C,A,C,A,A,C,C,A,B,E,B,C,A,A,A,A,A,A,A,B,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875162,1,1,10,3,5,BCDDABADBDD,BCDDDDABCBC,BCACBCDBCAB,BAADAACBACA,1,1,270430231,0.940314425,0.940314425,-0.708544,0.311908,210.948.918,17.184.061,-0.675615,0.357469,212.202.686,19.979.775,1,B,,D,D,A,B,C,B,A,A,B,A,B,B,D,F,A,A,C,A,A,A,G,A,A,C,B,B,B,A,A,B,A,B,A,B,C,C,B,A,A,B,B,B,,A,A,D,D,A,D,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875163,1,1,21,7,3,CBAADDCBBBA,ACBCCCADADD,BCCAABBDBCA,DBBBBDCBACC,1,1,270430231,0.940314425,0.940314425,-1.556.252,0.347981,164.245.834,19.171.443,-0.895528,0.46509,199.911.236,25.994.963,1,A,A,D,D,C,B,C,B,A,A,A,A,B,B,E,F,B,A,G,A,A,B,G,B,B,C,B,B,B,B,B,C,B,B,A,C,C,B,C,A,A,A,B,B,A,A,B,B,B,B,B,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875164,1,1,5,5,6,BAACDDCDABA,DCAABBDBBAA,BBACBADDABA,DCCBCDABCAB,1,1,270430231,0.940314425,0.940314425,0.143461,0.350847,257.888.739,19.329.341,-0.592212,0.354909,216.864.274,1.983.669,1,B,B,E,E,B,C,B,B,B,A,B,A,A,B,D,D,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,A,B,C,A,B,C,B,B,A,A,B,B,C,A,A,A,A,A,A,D,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875165,1,1,12,5,7,BBCCBDDDABB,CBBDBDAACCA,AACCCDCCADA,DCCBABDBBAC,1,1,270430231,0.940314425,0.940314425,-0.429691,0.34873,226.311.868,19.212.708,-0.189939,0.32462,239.348.248,18.143.767,1,A,B,C,D,B,A,A,B,A,A,A,A,A,B,B,C,A,A,F,A,A,B,F,A,A,A,A,A,A,A,A,,A,B,B,B,B,B,C,A,B,B,B,A,A,A,B,A,A,A,D,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875166,1,1,17,3,6,DCABACDDBDD,ACBABBAADDA,CBDCBDCBCDC,BDDCDADBCDB,1,1,270430231,0.940314425,0.940314425,-1.391.851,0.356476,173.303.238,19.639.462,-1.317.001,0.423622,176.354.129,2.367.722,1,A,F,H,D,C,B,B,B,B,A,B,A,A,B,C,C,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,C,B,C,A,C,C,C,C,A,E,B,D,A,A,A,A,A,B,A,D,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875167,1,1,13,6,1,DCBCBCDBDAC,DBBACDDCDDB,DCCBCDCBBDB,DBCCDCCCCDD,1,1,270430231,0.940314425,0.940314425,-0.271777,0.319198,235.011.881,17.585.691,-0.09504,0.351404,244.652.374,19.640.788,1,A,B,H,D,B,B,B,B,B,A,A,A,A,B,C,C,A,A,C,A,A,B,G,B,B,B,A,A,B,A,B,B,B,C,B,C,C,C,C,C,E,B,B,B,A,A,A,A,A,A,B,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875168,1,1,1,1,2,DBCACDCCDDB,BBACDDBAACB,DBDCBCCDACC,BBCDAACCCBD,1,1,270430231,0.940314425,0.940314425,-1.352.932,0.33441,175.447.416,18.423.771,-0.684889,0.426007,21.168.434,23.810.523,1,A,A,F,F,C,B,A,B,B,A,A,A,A,B,E,F,A,A,B,A,A,B,C,A,A,B,A,A,A,A,A,B,B,B,B,A,C,B,B,B,A,B,D,B,A,A,B,A,B,A,C,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875169,1,1,7,7,1,CABDCDAABAB,DBBACDCCDCB,BDBB*DCAABC,ABDBCDBCBDD,1,1,270430231,0.940314425,0.940314425,-0.496255,0.337764,222.644.633,18.608.555,-1.055.129,0.386367,190.990.765,21.594.951,1,A,B,F,F,C,B,A,C,B,A,A,A,A,B,D,F,A,A,B,A,A,B,B,A,A,A,A,A,A,A,A,C,B,,A,A,B,A,C,C,A,B,D,C,A,A,A,A,A,A,B,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875170,1,1,8,1,3,DBBACCDACBC,BACBCABAADC,BBBBACCBCDD,BBCAABDCCBC,1,1,270430231,0.940314425,0.940314425,-1.518.297,0.350488,166.336.903,19.309.563,-0.406986,0.36388,227.216.986,203.381,1,A,E,C,G,C,B,A,C,A,A,A,A,A,B,D,C,A,A,A,B,B,B,G,A,B,A,A,A,B,A,B,,B,,,,B,,,D,E,B,C,B,A,A,B,A,B,A,D,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875171,1,1,1,1,2,CBAACDDADCB,DCDDCDCDDA.,DBCCCABBABD,BDBDAACDAAA,1,1,270430231,0.940314425,0.940314425,-0.441616,0.355746,225.654.879,19.599.243,-1.092.364,0.40396,188.909.614,22.578.265,1,B,E,A,D,B,C,B,B,B,B,A,A,A,B,C,B,A,A,B,A,A,B,F,A,A,A,A,A,A,A,A,B,A,B,A,A,B,B,B,A,A,B,A,C,A,A,A,A,A,A,D,4.8,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27230139,3,1,605245,2,5,17875172,1,1,2,2,3,DAADCBABABA,ACCBDCDDADD,CAABAABCBBA,DDCBADDACBA,1,1,270430231,0.940314425,0.940314425,-1.277.709,0.326516,179.591.705,17.988.864,-0.248111,0.331407,23.609.688,18.523.109,1,A,D,J,D,C,B,B,B,B,A,B,A,A,B,C,E,A,A,F,A,A,B,F,A,A,A,A,A,A,A,A,B,B,B,A,C,C,C,C,A,E,B,B,A,A,A,A,A,A,A,D,4.8,ABAIXO DA MÉDIA
