ID_ESCOLA,ID_LOCALIZACAO,ID_ALUNO,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,ESTRATO_ANEB,PESO_ALUNO_MT,PROFICIENCIA_MT,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q005,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q012,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q038,TX_RESP_Q044,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,'CLASSIFICADOR IDEB'
27036375,1,17831377,ACCDADADBDB,BDBDDDADABA,CCBAABDCCDD,CBACBDCCADA,270430231,?,0.197153,0.344442,260.983.721,19.251.665,1,C,E,B,B,A,A,A,A,B,A,B,A,C,'ABAIXO DA M?DIA'
27036375,1,17831378,DBDACCDBDCB,BDDCDAACBAA,ABBABCCCCBD,BAABCDBDACC,270430231,1.153.452.361,0.490712,0.327683,277.391.417,18.314.966,1,B,B,B,B,A,B,A,A,C,A,A,A,B,'ABAIXO DA M?DIA'
27036375,1,17831380,CBDDADABBBB,DDBBADACCDC,AAABCDDBACC,BCBCAACACBB,270430231,1.253.752.566,-1.058.729,0.476069,190.789.553,26.608.605,1,C,B,B,A,A,A,A,A,B,A,B,A,B,'ABAIXO DA M?DIA'
27036375,1,17831381,ACADABBDBDD,BDCDDDAAABB,DAADADCCCDD,CBADCCDCDCB,270430231,1.253.752.566,-1.211.674,0.434519,1.822.411,24.286.278,1,D,B,B,?,A,B,A,A,A,C,A,A,B,'ABAIXO DA M?DIA'
27036375,1,17831382,ACCAADBDDCB,ACCDCAADADA,ADAAAACBBBA,CCCBADCACBC,270430231,1.253.752.566,-0.450862,0.363387,224.764.654,20.310.545,1,C,B,B,B,A,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
27036375,1,17831383,ACDBAAAACDA,BCDADBACAAD,CCBCBACCBDC,AADDBCAAAAC,270430231,1.253.752.566,-2.041.173,0.593824,13.587.847,33.190.206,1,B,B,B,B,A,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
27036375,1,17831384,DCDACCBACCB,CBAABBBABCB,DAABCDADADB,BAABABBDAAC,270430231,1.253.752.566,-0.038913,0.321383,247.789.443,17.962.844,1,C,C,B,B,A,B,A,B,B,C,B,A,B,'ABAIXO DA M?DIA'
27036375,1,17831385,ADDCCDDAABB,CBBACDDBDCB,ACCBBBACBDC,ABBBAAACBCD,270430231,1.253.752.566,-0.470791,0.350906,223.650.776,19.612.953,1,C,A,B,A,A,A,A,A,B,A,B,B,C,'ABAIXO DA M?DIA'
27036375,1,17831386,BABCDDABABC,DBDACAABDDB,DDADCDCCACD,CCDBACAACAD,270430231,1.253.752.566,-1.434.533,0.417052,169.784.992,23.310.007,1,A,B,C,C,A,B,A,A,?,C,A,A,C,'ABAIXO DA M?DIA'
27036375,1,17831388,DCCCBBABBDB,DBBAADDADCB,DDACAADBBAD,CBCBADAABBD,270430231,1.253.752.566,-133.024,0.398746,175.614.171,22.286.842,1,B,A,B,B,A,A,A,A,B,C,A,B,B,'ABAIXO DA M?DIA'
27036375,1,17831390,DBACCDCCDCB,BDDDCADAADC,DBABACBCDDB,ACADDADBCCB,270430231,1.253.752.566,-1.299.386,0.444532,177.338.673,24.845.928,1,B,B,B,A,A,A,B,A,C,A,A,A,B,'ABAIXO DA M?DIA'
27036375,1,17831391,DCDABBDBDAD,BCDDCADDDCA,DDCBACCBBDC,CAAAAACABBB,270430231,1.253.752.566,-0.599543,0.373083,216.454.527,20.852.477,1,C,B,B,B,A,A,A,A,C,A,A,A,C,'ABAIXO DA M?DIA'
27036375,1,17831392,CAAABDAABCC,BCADCACDCAD,BCDBADDDBDC,ABBDAACCABA,270430231,1.253.752.566,-0.616569,0.366914,215.502.904,20.507.678,1,D,A,B,B,A,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
27036375,1,17831393,BAADDDAAABB,CBDACBCADCC,AAADCCBCACA,ACBBBBACADD,270430231,1.253.752.566,-0.863216,0.385148,201.717.229,21.526.818,1,C,C,B,A,A,A,A,A,B,A,A,A,C,'ABAIXO DA M?DIA'
27036375,1,17831394,DCDCBBDBBAA,DCADCBCDACA,DABBCACCBDB,CDABAADBABA,270430231,1.253.752.566,0.660241,0.308619,286.866.787,17.249.434,1,C,B,B,B,B,A,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
27036375,1,17831396,CDDACADADBB,CBDBCCACDAC,DBACCAAAADB,CADDCAADADB,270430231,1.253.752.566,-114.209,0.425713,186.130.312,23.794.091,1,B,B,B,B,A,A,A,A,B,B,A,D,B,'ABAIXO DA M?DIA'
27036375,1,17831398,DBDACDDBDCB,DCADABBCBDC,CBCBCBACACD,BCCCBBDBCAD,270430231,1.253.752.566,-0.735182,0.371865,208.873.348,20.784.401,1,C,B,B,B,A,A,A,A,?,A,B,B,C,'ABAIXO DA M?DIA'
27036375,1,17831399,ACCDABACBDC,DCCCBBDBBAC,DCABABDCCCD,DCCBDADBADB,270430231,1.253.752.566,0.194463,0.298661,260.833.371,16.692.859,1,C,C,B,A,A,A,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
27036375,1,17831400,BCADDDABDBA,CCACBBABBAD,CAACCBCCBBA,DACBCACAABC,270430231,1.253.752.566,0.023021,0.337528,251.251.078,18.865.226,1,B,B,B,B,C,C,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
27036375,1,17831401,BDDDDBACCAD,BACDDD*DABD,BADDCCDDCCC,BAACADBABAA,270430231,1.253.752.566,-0.357487,0.315346,2.299.836,17.625.422,1,C,B,B,B,A,A,A,A,C,B,A,A,A,'ABAIXO DA M?DIA'
27036375,1,17831402,DAAAACBAABA,BCABBCAAADB,AACACBDBCDC,CCACDBBADDC,270430231,1.253.752.566,-1.284.861,0.460543,178.150.509,2.574.082,1,B,B,B,B,A,A,A,A,A,C,A,A,A,'ABAIXO DA M?DIA'
27036375,1,17831404,DCCDABB*BDA,BDDADDACBBB,CACBABDBCBC,BADBCDDDAAB,270430231,1.253.752.566,0.046628,0.325907,252.570.528,18.215.701,1,C,B,B,A,A,A,A,A,C,B,A,A,C,'ABAIXO DA M?DIA'
27036375,1,17831405,BADDDBABBAD,ACAABDDBDAC,AADCCDBCBCB,DBADCDDCAAB,270430231,1.253.752.566,-1.149.401,0.421337,185.721.683,23.549.506,1,E,C,B,B,B,A,B,A,A,A,A,A,B,'ABAIXO DA M?DIA'
27036375,1,17831406,BCADABDADCA,DCCDABAABDC,ADABAACBBBD,CCABACDCCBA,270430231,1.253.752.566,0.079441,0.317457,254.404.523,17.743.411,1,B,B,B,B,A,B,A,A,B,C,A,B,B,'ABAIXO DA M?DIA'
27036375,1,17831408,BAAADDCDABB,DCCCCBDBDAA,CBACAABABCA,DAABBCABBDB,270430231,1.253.752.566,-0.322693,0.308463,231.928.318,17.240.715,1,D,B,B,A,A,A,A,A,B,A,A,A,C,'ABAIXO DA M?DIA'
27036375,1,17831410,DBBACDACDCB,DDCACBCBDCC,DCDABCC....,NULL,270430231,112.349.256,-1.553.835,0.563952,163.116.926,3.152.059,1,B,B,B,A,B,A,A,A,?,?,?,?,?,'ABAIXO DA M?DIA'
27036375,1,17831411,CBDBADADBCA,DCBDCBCABAB,ACBCCBDDCBC,CDABAACCBBB,270430231,112.349.256,-0.499819,0.356224,222.028.334,19.910.189,1,E,C,E,B,B,C,A,A,B,C,A,A,D,'ABAIXO DA M?DIA'
27036375,1,17831413,CACBDDAAABA,BCCCDBBDAAA,CDABAADCADD,CDBCADDACCC,270430231,112.349.256,-0.098794,0.339169,244.442.554,18.956.945,1,D,A,B,C,C,B,A,A,A,A,A,A,D,'ABAIXO DA M?DIA'
27036375,1,17831414,CDACABBABAC,DAAACAAADBA,ADCBDDDCACA,CBDDCDAADDD,270430231,112.349.256,-1.360.686,0.441974,173.912.473,24.702.956,1,B,B,B,A,A,A,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
27036375,1,17831416,BDDADBACBBA,BCADDDBCABA,BACBCCACACC,BAACBCDDBDA,270430231,112.349.256,-0.046571,0.336743,247.361.419,1.882.135,1,D,C,B,A,A,A,A,A,B,C,C,B,C,'ABAIXO DA M?DIA'
27036375,1,17831417,DDCCBCDABDB,CAAABDDCDAA,DDCBDCAACAB,BDDBDBDBCCC,270430231,112.349.256,-0.695047,0.399484,211.116.586,22.328.091,1,B,A,B,A,B,A,?,?,?,?,?,?,?,'ABAIXO DA M?DIA'
27036375,1,17831418,CCBACADBDBD,BBBBABBCADA,BBBDACBCBAD,CBBDBDDBCDC,270430231,112.349.256,-0.86178,0.405772,201.797.491,22.679.542,1,E,B,C,C,C,B,A,A,A,B,B,B,B,'ABAIXO DA M?DIA'
27036375,1,17831419,BCACAACAABC,BCCDADABBAB,ABDCCBDBBCB,CC.BDCDD*CC,270430231,112.349.256,-1.013.651,0.496033,193.309.067,27.724.439,1,C,C,B,A,C,?,A,A,A,?,A,A,B,'ABAIXO DA M?DIA'
27036375,1,17831420,DCCDABADBDC,CCDCBBDBDAA,CDBDADDACBD,DABACCCCBDA,270430231,112.349.256,-0.239856,0.369419,236.558.271,20.647.688,1,B,B,B,B,A,A,A,A,B,C,A,A,C,'ABAIXO DA M?DIA'
27036375,1,17831422,CBCDDDAACBB,BABBCBCDDDA,BAABABDBB.C,CDABABD.BBB,270430231,112.349.256,0.000753,0.309491,250.006.468,17.298.172,1,C,B,B,B,A,B,A,B,A,A,A,A,D,'ABAIXO DA M?DIA'
27036375,1,17831423,CBAAAD.ADA.,..DADAAAAAA,CCCADDBADDD,DACABAC*ACC,270430231,112.349.256,-1.590.317,0.473379,161.077.862,26.458.254,1,C,C,C,A,C,A,A,A,A,C,A,A,B,'ABAIXO DA M?DIA'
27036375,1,17831424,BCCDBDDDABA,DBBADDAADCB,CAADACBCACB,CBCBACACAAD,270430231,112.349.256,-0.96852,0.369316,195.831.544,20.641.931,1,B,A,B,B,A,A,A,A,B,A,A,A,C,'ABAIXO DA M?DIA'
27036375,1,17831425,ACACACDDADD,CADADDABBAB,BBCCCCBDBCA,ABAAA.BADDA,270430231,112.349.256,-146.641,0.53306,168.003.312,29.793.964,1,E,E,C,C,B,A,A,A,B,C,A,A,C,'ABAIXO DA M?DIA'
27036375,1,17831426,DCDDBADBACA,DBBCCDAABDB,DBBAACCCABA,BCCDACACCBD,270430231,112.349.256,-1.589.441,0.485862,161.126.823,27.155.958,1,B,B,B,B,A,B,B,B,B,B,B,B,C,'ABAIXO DA M?DIA'
27036375,1,17831427,BCCDABADBDC,BADADBACBDB,ACABBDDCCCD,CADDCCDDDAC,270430231,112.349.256,-0.314374,0.403165,232.393.286,2.253.383,1,A,C,C,B,B,B,A,A,B,B,A,A,B,'ABAIXO DA M?DIA'
27036375,1,17831428,BACBDDCDABD,DCBCBBDBBAA,CBACBDCCBDA,DABBCCCABDC,270430231,112.349.256,0.266304,0.312125,264.848.731,17.445.393,1,B,B,B,B,A,A,A,A,B,C,A,A,C,'ABAIXO DA M?DIA'
27036375,1,17831429,CCCDABACBDC,BCCDDDBDABD,CACBABDACDB,CBACBDDDBDA,270430231,112.349.256,0.221612,0.338072,262.350.792,18.895.631,1,B,B,B,B,A,A,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
27036375,1,17831430,DADBCBACAAD,ACADCDBBBAB,ADABABDCDAA,BAACADCDBCD,270430231,112.349.256,-0.443499,0.326081,225.176.189,18.225.426,1,B,B,B,B,A,A,A,A,B,A,B,A,B,'ABAIXO DA M?DIA'
27036375,1,17831431,BCBDCBADDCA,BCBCDDCDDBA,CAABAACBCBD,BBCCDCCCBCB,270430231,112.349.256,-0.445743,0.360162,225.050.767,20.130.293,1,A,B,B,B,A,B,A,A,B,A,B,A,C,'ABAIXO DA M?DIA'
27036375,1,17831433,DCACBBDBBAB,CBBACDBADDB,DDBCBADBBDB,ACCCBDAAAAC,270430231,112.349.256,-1.315.918,0.423042,176.414.661,23.644.802,1,C,B,B,B,B,B,B,A,B,B,A,C,?,'ABAIXO DA M?DIA'
27036375,1,17831435,BCCDABBABDC,DCDCABDBAAB,ACBCBCAACCD,DAABDDCABDA,270430231,112.349.256,-0.492425,0.372767,222.441.601,20.834.815,1,A,C,B,A,C,A,?,?,?,?,?,?,?,'ABAIXO DA M?DIA'
27036375,1,17831436,AACBDBABCCB,CBDCBDDACAB,ABCCCACAAAC,BCCACDBACDC,270430231,112.349.256,-1.305.561,0.480534,176.993.537,26.858.164,1,C,A,B,B,B,B,A,A,A,C,A,A,D,'ABAIXO DA M?DIA'
27037614,1,17835157,AACBDDAABBB,ACAABADAADD,DBACCAACDCB,DADDACDBBAA,270430231,107.668.037,-1.306.654,0.423693,176.932.447,23.681.188,1,B,B,C,A,A,A,A,A,C,A,B,B,B,'ABAIXO DA M?DIA'
27037614,1,17835158,BDDDCCABCBD,DCCCDDBCCBC,AADBCABDBCB,CAACCABCACA,270430231,?,-0.297459,0.316032,233.338.705,17.663.764,1,B,A,B,A,A,A,B,B,C,A,B,A,B,'ABAIXO DA M?DIA'
27037614,1,17835159,DAADCBDBAAB,BDBACBCCDBD,DDDBCBCBCDD,DCDCDCCDDDB,270430231,107.668.037,-0.958125,0.538352,196.412.544,30.089.747,1,C,?,B,B,A,B,A,B,B,C,A,A,?,'ABAIXO DA M?DIA'
27037614,1,17835160,AACCDBABCAB,DACCCADAADD,AAACCDACCAB,DADDACDBBBA,270430231,107.668.037,-0.973588,0.460008,195.548.281,25.710.918,1,C,A,A,B,A,A,A,A,C,A,A,A,B,'ABAIXO DA M?DIA'
27037614,1,17835161,CBDDADDACDB,ACADABADBDC,BCABDBDBBBC,CCABABDACCB,270430231,107.668.037,0.624207,0.288184,284.852.763,16.107.275,1,B,B,B,B,B,A,A,A,C,A,A,A,A,'ABAIXO DA M?DIA'
27037614,1,17835162,CCBADADBDCC,DBCADCDBACD,DDCDBDCDABD,ACCACBDABCD,270430231,107.668.037,-1.693.309,0.524916,155.321.399,29.338.777,1,B,?,C,C,E,B,?,A,B,?,?,?,?,'ABAIXO DA M?DIA'
27037614,1,17835163,BACADBCBADA,DBADDCADABA,CDABACBADAD,ADCBCABACDA,270430231,107.668.037,-1.742.713,0.480481,152.560.095,26.855.202,1,D,B,C,A,A,B,B,B,A,A,A,A,A,'ABAIXO DA M?DIA'
27037614,1,17835164,DCBADAACABB,DCABBABDADC,BA.CCADABAC,BAADABDCDDD,270430231,?,-1.491.852,0.54199,1.665.813,30.293.083,1,B,B,B,B,B,D,A,A,C,B,A,A,A,'ABAIXO DA M?DIA'
27037614,1,17835165,DBBACBAADDC,AADCDBACADA,DADBBAAAABD,DADAADDBACD,270430231,107.668.037,-1.338.366,0.484137,17.515.999,27.059.544,1,B,B,B,A,A,A,A,A,B,C,A,A,A,'ABAIXO DA M?DIA'
27037614,1,17835166,BBBACBDDACA,BBADDDCADBA,ADCDAADABDD,AABBCCCDADB,270430231,107.668.037,-125.483,0.459657,179.829.011,256.913,1,B,B,B,A,A,A,A,A,C,A,A,A,B,'ABAIXO DA M?DIA'
27037614,1,17835167,DBDBCBCCDDB,DDCDCBDBDDB,DBBDAABCDCD,ADABADCBADC,270430231,?,-0.175471,0.34681,240.156.898,19.384.018,1,B,A,B,B,A,A,A,A,B,B,A,B,C,'ABAIXO DA M?DIA'
27037614,1,17835168,DBDBABCBABA,BAAADBACAAA,ACACAACCBBA,BADDCAAABAC,270430231,107.668.037,-1.066.058,0.414452,190.379.918,23.164.687,1,D,C,B,B,A,B,A,A,B,B,A,A,A,'ABAIXO DA M?DIA'
27037614,1,17835169,CBAACDADADD,DBBBCABBDDB,CDACCDDCBCC,DBBAABCACDC,270430231,107.668.037,-0.519871,0.387297,220.907.581,21.646.931,1,B,B,B,A,A,B,A,A,B,B,A,A,A,'ABAIXO DA M?DIA'
27037614,1,17835170,DCDDDDCACAC,ABDBBAAAAAC,BACDBAABACB,CBCAADDCADC,270430231,107.668.037,-15.861,0.521974,16.131.356,29.174.342,1,A,A,B,A,A,A,A,A,C,A,A,A,C,'ABAIXO DA M?DIA'
27037614,1,17835171,DCDCBBDBBAA,BDADCBADBCA,DABBCDDCADB,CDABAADABBD,270430231,107.668.037,0.486296,0.301397,277.144.596,1.684.578,1,C,A,B,B,A,A,A,A,C,A,A,A,A,'ABAIXO DA M?DIA'
27037614,1,17835172,BCADABBBAAA,CCAACDBAAAC,ACDBCCDDBAC,BDAAACABBBC,270430231,107.668.037,-0.590179,0.349312,216.977.903,19.523.861,1,D,D,C,C,B,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
27037614,1,17835173,DCAABAADCDB,BDACAAABBBC,ACDCCCDDBAC,DABDCCDBACC,270430231,107.668.037,-1.632.185,0.526532,158.737.762,29.429.099,1,C,B,C,A,B,A,A,A,B,A,A,A,A,'ABAIXO DA M?DIA'
27037614,1,17835174,DCAACBDBDBB,ACCCACABADA,DADBDBCABBC,DADBDBCABBC,270430231,107.668.037,-1.538.568,0.570657,163.970.234,31.895.348,1,B,B,B,A,A,A,A,A,C,A,A,A,A,'ABAIXO DA M?DIA'
27037614,1,17835175,BCBBBDBCBDB,CDCBADCBDAC,DCCABBCABDD,DDABADBDAAD,270430231,107.668.037,-1.358.529,0.514565,174.033.033,28.760.236,1,C,E,B,B,A,A,A,A,B,C,B,A,B,'ABAIXO DA M?DIA'
27037614,1,17835176,*CBCDACB*C*,CB*B*.BDAB*,DACB*CDBC.*,BC*C.*CA*.*,270430231,107.668.037,-2.182.015,0.545613,128.006.483,30.495.581,1,A,B,B,B,A,B,A,A,B,C,?,?,?,'ABAIXO DA M?DIA'
27037614,1,17835177,DCDABBAAABB,CBAACDCACDB,DCACAABBDDB,BCAABBDBCCA,270430231,107.668.037,-0.798222,0.377322,205.349.895,21.089.405,1,B,B,B,B,A,A,A,A,C,A,A,A,A,'ABAIXO DA M?DIA'
27037614,1,17835178,DACCDACACBC,DDBCCABACCA,DDADDCDCDDD,DCDBACADCDC,270430231,107.668.037,-1.420.257,0.489982,170.582.911,27.386.235,1,C,B,B,B,B,B,A,A,C,B,A,A,A,'ABAIXO DA M?DIA'
27037614,1,17835179,BACBADCBBAA,CBBDAAAADAA,ACDBAADADDB,CCDADBDDDDC,270430231,107.668.037,-19.598,0.576316,140.426.597,32.211.643,1,B,B,B,A,A,A,B,A,B,B,B,A,B,'ABAIXO DA M?DIA'
27037614,1,17835180,BDCADABBCAD,CBADABBCACB,BCDACCCACCB,CDCADAABBAC,270430231,107.668.037,-2.046.445,0.591781,135.583.806,33.076.018,1,A,A,B,A,A,A,B,A,B,B,B,C,D,'ABAIXO DA M?DIA'
27037614,1,17835181,BACADBBACBA,ACCADAAACAC,AABBAADCBBD,BBACCDACACA,270430231,1.487.587.371,-0.48682,0.329268,222.754.878,18.403.555,1,B,B,B,B,A,A,A,A,?,C,D,D,B,'ABAIXO DA M?DIA'
27037614,1,17835182,CDDCBDAADAA,CCABCACDAAC,BCCBCCACBDC,CBBCCDBCCBA,270430231,1.487.587.371,-0.843286,0.391251,202.831.163,21.867.929,1,C,B,B,A,A,A,A,A,C,C,B,A,B,'ABAIXO DA M?DIA'
27037614,1,17835183,BBBCCADAADD,CCDDCDACCBD,CDADDACCDBD,DDCAADDBBDD,270430231,1.487.587.371,-2.029.478,0.553605,136.532.131,30.942.272,1,B,A,B,A,A,A,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
27037614,1,17835186,B.AC.ACDB.C,CADBACBDACD,ACB.ADBACB*,BAC*DBAACAB,270430231,1.487.587.371,-1.089.345,0.413558,189.078.353,23.114.719,1,A,?,?,D,A,?,B,A,B,A,A,C,?,'ABAIXO DA M?DIA'
27037614,1,17835188,BDDAADDCDCA,ADDDCCCCDAD,AAADDACADAD,DBDBBDACBCB,270430231,1.487.587.371,-1.116.607,0.471104,187.554.616,26.331.099,1,B,C,B,B,B,A,A,A,C,C,B,B,B,'ABAIXO DA M?DIA'
27037614,1,17835189,CAABDDCAABC,DBABADBBDCA,DDCDCCDDAAA,DCDDACDBBDD,270430231,1.487.587.371,-1.582.846,0.521408,161.495.433,29.142.707,1,B,A,B,B,B,A,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
27037614,1,17835190,BCCBDDDDDBC,DDDBCBDABCB,DBACCDCDADC,DDCDBAABCDC,270430231,1.487.587.371,-0.87891,0.365019,200.840.055,20.401.762,1,A,A,B,B,A,A,A,A,C,A,A,B,A,'ABAIXO DA M?DIA'
27037614,1,17835192,BCCBABADADC,DCACBDABDAA,DCCDBBBADBA,CDCCCDDCAAD,270430231,1.487.587.371,-1.362.562,0.453505,173.807.619,2.534.745,1,B,A,C,A,B,A,A,B,C,B,A,A,C,'ABAIXO DA M?DIA'
27037614,1,17835193,DDAACDABDCC,ADAADBAADBB,CBDABCAABCD,DADABBCACCB,270430231,1.487.587.371,-0.808111,0.402302,204.797.176,22.485.595,1,C,B,B,B,B,A,A,A,C,A,B,B,C,'ABAIXO DA M?DIA'
27037614,1,17835194,BCCAAADAABB,ACACAACCBDC,ADACCACDADD,DBDABBCACAB,270430231,1.487.587.371,-0.647883,0.464933,213.752.692,25.986.188,1,A,B,B,A,B,A,A,A,C,A,A,B,A,'ABAIXO DA M?DIA'
27037614,1,17835195,AAADABBACCA,CBCBCBADACB,BACBBCBACAC,DCABACDCBCB,270430231,1.487.587.371,-0.961001,0.470873,196.251.798,26.318.188,1,A,A,B,B,B,A,A,A,A,A,A,A,?,'ABAIXO DA M?DIA'
27037614,1,17835196,AADDDADDCAD,CCDDCDACCBD,DCCDCDDDBAC,AACAADDBDDC,270430231,1.487.587.371,-1.298.245,0.474411,177.402.446,26.515.935,1,A,A,B,B,A,B,B,B,B,C,A,B,C,'ABAIXO DA M?DIA'
27037614,1,17835198,ACCDAABCCBD,DABAACBDCCA,DCACAABCACC,DDCBBCCACCA,270430231,1.487.587.371,-1.188.539,0.545572,183.534.169,30.493.289,1,A,B,B,B,B,A,A,A,A,C,A,A,A,'ABAIXO DA M?DIA'
27037614,1,17835199,CADB*BAACAD,ACDACCBBDCD,ACDAC.BCDAC,CBBBDDCBDDB,270430231,1.487.587.371,-1.228.495,0.491518,181.300.936,27.472.085,1,C,E,B,B,B,A,A,A,B,C,A,A,C,'ABAIXO DA M?DIA'
27037614,1,17835201,BACCDBADCBA,BCCCDDDBAAB,AAACBDBAACC,BAABBDCABDA,270430231,1.487.587.371,-0.208625,0.350742,238.303.844,19.603.787,1,C,B,B,B,A,A,A,A,A,C,A,B,B,'ABAIXO DA M?DIA'
27037614,1,17835202,ABABABACBDC,AADDDBBDBAB,ABCCACCBCBC,DCCDCDDDACC,270430231,1.487.587.371,-1.485.165,0.451417,166.955.052,25.230.747,1,B,B,B,B,B,A,A,B,C,A,D,A,C,'ABAIXO DA M?DIA'
27037614,1,17835203,AADDBAADADA,CAAACBADCDD,DCCDCDDBBAC,AACBCABAAAC,270430231,1.487.587.371,-1.244.148,0.582161,180.426.053,32.538.334,1,?,B,C,B,A,B,A,B,A,C,A,A,B,'ABAIXO DA M?DIA'
27216390,1,17856009,BACDCAAAABA,BAADACDDCBA,BAABDBCACDD,ADADDCDCACB,270430231,102.986.818,-1.360.196,0.421065,17.393.986,23.534.303,1,C,A,B,B,?,B,A,A,?,A,A,A,A,'ABAIXO DA M?DIA'
27216390,1,17856010,ACDBABBABDB,BBCBBDBDDBD,ACDAABCACCA,ABACCBDDACB,270430231,102.986.818,-0.780912,0.375235,206.317.391,20.972.758,1,B,B,B,B,A,A,A,A,B,C,A,A,B,'ABAIXO DA M?DIA'
27216390,1,17856011,CCDCBBDBBAD,ABCACBAACCA,DCCCCBCCBDB,ADABABCAAAD,270430231,102.986.818,-0.062136,0.359301,246.491.455,20.082.169,1,D,C,B,B,A,B,A,A,B,A,A,A,A,'ABAIXO DA M?DIA'
27216390,1,17856013,ACADBDDB*DA,BACCDDACDCC,BBACCCDDCCB,AABDDAACBBC,270430231,102.986.818,-1.428.504,0.502412,170.121.967,28.080.976,1,B,?,B,E,C,B,B,B,?,B,B,B,D,'ABAIXO DA M?DIA'
27216390,1,17856014,ABCBCCDACAC,DACDCCDAAAD,AACDBCCAACB,ABBCCBBCDCA,270430231,102.986.818,-1.391.583,0.512858,172.185.568,28.664.828,1,B,D,B,B,A,B,A,A,B,A,A,A,A,'ABAIXO DA M?DIA'
27216390,1,17856015,ABBCCADBDBC,BACCADADDDD,CDCCCABABAC,ADDBACADBAD,270430231,102.986.818,-1.860.924,0.566708,145.953.007,31.674.629,1,D,C,E,C,E,C,?,?,?,B,C,?,A,'ABAIXO DA M?DIA'
27216390,1,17856016,DBAACDDBBCB,BBADCADAACA,DBBABCCCADD,CDAAAACAABA,270430231,102.986.818,0.359169,0.336973,270.039.173,18.834.205,1,B,A,B,A,A,A,A,A,C,A,A,A,B,'ABAIXO DA M?DIA'
27216390,1,17856017,DCDAABAAABA,BCADDADADAC,DACAADDDCBB,ADAAAADBABB,270430231,102.986.818,-122.723,0.444042,181.371.639,24.818.541,1,B,B,B,A,A,B,A,A,C,C,A,A,C,'ABAIXO DA M?DIA'
27216390,1,17856018,ACCDCADBABA,BCCBABADBDC,ADAACADAABD,CABCBABBCCB,270430231,102.986.818,-103.372,0.42392,192.187.364,23.693.876,1,C,C,B,B,A,B,A,A,B,C,A,A,B,'ABAIXO DA M?DIA'
27216390,1,17856019,ACDCCDABBBC,CCCACDDCBCA,ABACBBDDAAB,DAABAAABADD,270430231,102.986.818,-0.682687,0.367428,211.807.415,20.536.406,1,C,B,B,A,A,A,A,A,?,C,A,A,C,'ABAIXO DA M?DIA'
27216390,1,17856020,DCADABADADB,DCACBBDDBAA,AABCBBACDCB,DACABABBDAA,270430231,102.986.818,-1.475.227,0.514451,16.751.051,28.753.864,1,C,A,B,?,A,A,A,A,C,B,A,A,C,'ABAIXO DA M?DIA'
27216390,1,17856022,BACCDCDBAAB,CACBCDABBDB,BBCCCCADADB,CBDABCBCCBD,270430231,102.986.818,-0.834575,0.402542,203.318.041,22.499.009,1,C,B,C,B,B,A,A,A,C,B,B,A,B,'ABAIXO DA M?DIA'
27216390,1,17856023,DCACCCDDBDD,DBACCCABDCB,DAADDDDACBD,BBBACBADDCD,270430231,102.986.818,-0.854784,0.405646,202.188.513,22.672.499,1,?,B,B,A,A,A,B,B,?,A,A,B,B,'ABAIXO DA M?DIA'
27216390,1,17856024,CCCDADCABBA,ACDBBBABCAD,CBBCAAABACA,AAAAADDDAAC,270430231,102.986.818,-0.64654,0.424799,213.827.755,23.743.005,1,B,B,B,A,A,A,A,A,C,C,A,A,A,'ABAIXO DA M?DIA'
27216390,1,17856025,BCBCDDBDABB,DDACBBDADAC,BCCDDDCDADA,DDACADAADBC,270430231,102.986.818,-1.390.515,0.497341,172.245.261,27.797.546,1,B,A,B,A,A,A,A,A,B,A,A,A,C,'ABAIXO DA M?DIA'
27216390,1,17856026,BDDDDCACBAA,CADDD.AACDB,DBBDCDDBACC,BBCAABDACAA,270430231,102.986.818,-1.230.382,0.436054,181.195.467,24.372.073,1,C,?,A,B,A,A,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
27216390,1,17856027,ACAAACBBABA,BDAABAADBBA,AAACBADA*AA,CBDACACCDBA,270430231,102.986.818,-1.587.424,0.480928,161.239.558,26.880.185,1,A,B,B,B,B,A,A,A,?,A,A,A,A,'ABAIXO DA M?DIA'
