ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_MT,PROFICIENCIA_MT,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,'CLASSIFICADOR IDEB'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856084,1,1,3,3,4,DCADABABCDB,BDDADBABCAC,DDAABCACCBC,AADAADAAAAA,1,1,270430231,102.986.818,-1.568.121,0.526187,162.318.448,29.409.816,1,B,B,K,E,B,A,B,B,A,A,A,A,A,B,C,E,A,A,B,A,B,A,B,A,B,A,A,A,A,A,A,?,A,?,?,?,A,?,?,A,B,B,C,A,B,B,A,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856085,1,1,20,6,2,DCACAADDDBD,ACDDADDADAA,DCBACDDDCDB,BDABDACDDAA,1,1,270430231,102.986.818,-0.873756,0.376253,201.128.124,21.029.656,1,A,B,C,E,C,D,B,B,A,A,B,A,A,B,C,C,A,A,F,A,A,B,G,B,B,A,A,A,A,A,A,C,C,C,C,C,B,A,C,A,A,B,C,A,C,A,C,A,C,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856086,1,1,5,5,6,ACCADDDADBA,DCBDBBBABAC,BAACCDADBBB,DABCCABCCCB,1,1,270430231,102.986.818,-0.365799,0.342495,229.519.023,19.142.843,1,A,B,L,C,B,A,A,E,B,A,B,A,A,B,C,A,A,A,A,B,B,B,B,A,A,A,?,A,A,A,A,C,A,B,A,B,C,B,C,A,A,B,A,C,A,A,B,A,B,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856087,1,1,9,2,4,CDBDADCBACC,BACCCBABBAC,BBBCDACBDBA,ABDCDABACDB,1,1,270430231,102.986.818,-1.708.088,0.564168,154.495.366,31.532.663,1,A,C,H,E,A,A,A,B,B,A,A,A,A,B,B,B,A,A,B,A,?,B,B,A,B,B,A,A,A,A,A,?,?,?,?,?,?,?,?,A,B,B,C,B,A,A,B,A,B,B,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856088,1,1,8,1,3,DBDBCBCDDDB,CCABAABAADB,CBBBBCBCCDD,ACCCCBDACCC,1,1,270430231,102.986.818,-0.306958,0.346335,232.807.784,19.357.469,1,A,B,G,C,B,A,B,B,B,A,A,A,A,B,B,E,A,B,D,A,A,B,A,B,B,A,A,A,A,A,B,?,A,?,?,?,?,A,?,B,A,B,B,B,A,A,A,A,A,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856089,1,1,15,1,4,DBBACDCCDCB,ADDDCBACBAA,DBDAACAAACB,AADCCADBBAB,1,1,270430231,102.986.818,-1.130.587,0.482256,186.773.242,2.695.441,1,A,?,J,D,B,B,B,B,B,A,A,A,B,B,C,D,A,A,F,A,A,B,A,B,B,C,A,A,A,A,A,?,A,B,?,C,?,C,C,A,B,B,B,B,A,A,A,A,B,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856090,1,1,14,7,2,DADCBDAABDD,CACDADBABBC,ADCAABDCCDB,ADABDACCCCA,1,1,270430231,102.986.818,-1.480.521,0.435153,167.214.616,24.321.714,1,B,B,C,D,A,A,B,B,A,A,B,A,A,B,C,B,A,A,F,A,A,B,F,A,A,B,B,B,A,B,A,B,A,B,B,B,B,B,A,A,B,B,D,A,B,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856092,1,1,5,5,6,BADCADBDADB,ACBDBCDCBBC,CBBDCBCABCA,DDABBADBDCC,1,1,270430231,102.986.818,-1.332.455,0.502715,175.490.369,28.097.912,1,A,B,F,D,B,B,B,B,A,A,A,A,A,B,C,E,A,A,A,A,B,A,F,A,A,B,A,A,A,A,A,C,C,C,B,A,B,B,A,D,E,B,D,A,A,A,B,B,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856093,1,1,6,6,7,BDABAAACDAA,BD*ABDDABCB,BCBCBDCBBCA,BCCBBBCCADB,1,1,270430231,102.986.818,-1.513.874,0.485545,165.350.439,2.713.824,1,A,C,C,D,C,B,B,B,B,C,B,B,B,D,D,D,A,A,C,A,?,A,E,A,A,A,A,A,A,A,A,?,?,?,?,?,?,?,?,A,B,B,B,A,B,A,B,A,D,B,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856094,1,1,6,6,7,DABABBBAAAA,CBADABBADDB,DBDCCABBBBA,DBCDBDDDADA,1,1,270430231,102.986.818,-1.894.944,0.515807,14.405.155,28.829.654,1,B,E,D,D,B,A,A,B,A,A,A,A,A,B,D,C,A,C,A,B,B,B,G,B,B,A,A,A,A,A,A,?,A,?,?,?,?,?,?,E,E,B,C,A,B,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856095,1,1,16,2,5,BACCCBCABAC,BACDBACCDBA,BADCBADACA.,BBADCCDACBC,1,1,270430231,102.986.818,-1.837.009,0.483112,147.289.672,27.002.254,1,B,B,D,E,C,D,A,B,D,?,C,E,E,A,A,C,B,C,D,?,A,A,B,A,B,A,A,B,B,A,B,C,?,C,B,C,?,?,C,B,E,A,D,C,C,A,B,D,D,D,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856096,1,1,1,1,2,DBCCCDABDDB,CABDCDDAACA,DBCBCDAAABD,ACADDACDBAB,1,1,270430231,102.986.818,-1.248.093,0.389925,180.205.558,21.793.816,1,B,B,C,D,D,B,C,B,?,B,B,A,A,B,C,E,A,A,E,A,A,B,F,A,B,A,A,A,A,A,A,?,A,?,?,?,A,?,?,D,E,B,B,C,B,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856097,1,1,8,1,3,DBDACDBBACB,DCBDCBBDADB,ABBCABBBBAD,ACBBBBABDCC,1,1,270430231,102.986.818,-0.743686,0.442458,208.398.039,24.730.008,1,A,B,D,C,C,A,B,B,B,A,B,A,B,C,C,C,A,A,B,A,A,A,D,A,A,C,A,A,A,A,B,C,B,C,B,C,B,C,C,B,A,B,B,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856098,1,1,9,2,4,BCAAABDDDCA,AADADAACDBC,BDABCACABAC,BADBACBDACC,1,1,270430231,102.986.818,-0.948509,0.42425,196.950.005,2.371.232,1,A,B,L,C,B,B,A,B,A,A,A,A,B,B,C,C,A,A,C,A,B,A,G,A,B,A,A,A,A,A,A,B,A,C,B,C,C,C,C,A,E,B,D,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856100,1,1,17,3,6,ACADABAABBD,DAAABABBCAB,ABCABBBACBB,AAABCDBABBA,1,1,270430231,102.986.818,-1.237.236,0.462908,180.812.381,25.873.006,1,A,B,F,C,B,A,A,B,A,A,B,A,A,B,C,E,A,A,E,A,A,B,G,A,A,A,A,A,A,A,A,B,A,C,B,B,C,B,C,A,B,B,A,B,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856101,1,1,10,3,5,BAADBACCDCC,BABDADCDCBA,DACDACDADCD,ACDCDBDDCAC,1,1,270430231,102.986.818,-1.353.561,0.52528,174.310.706,29.359.122,1,B,F,G,G,B,B,B,B,A,A,A,A,A,B,C,D,A,A,A,B,B,A,A,B,B,A,A,A,A,A,A,?,A,?,?,?,?,?,B,A,B,B,?,A,A,A,A,A,A,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856289,1,1,13,6,1,CDABCAD*DD.,AB*ADDCBDAA,DDCACADDC*D,CCBC*AACCBC,1,1,270430232,1.269.230.769,-1.875.283,0.534423,145.150.449,29.870.146,1,A,?,B,G,B,B,B,B,B,A,B,A,A,B,C,C,A,A,G,A,A,A,G,?,A,B,A,A,?,?,A,A,A,B,A,B,A,B,B,A,D,A,B,A,B,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856291,1,1,5,5,6,BDCDBABBCCD,BCCADBDCADB,BCADDDBBACD,CDACBBCBBBC,1,1,270430232,1.269.230.769,-1.740.518,0.454143,152.682.778,25.383.109,1,A,B,G,G,A,A,B,B,B,A,A,A,A,B,B,C,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,?,?,A,?,B,C,C,B,A,B,B,B,C,B,A,B,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856293,1,1,15,1,4,CBCACDCCDDB,BCDDBBDBCDA,ADBBBABCCDD,AADBBBDCACB,1,1,270430232,1.269.230.769,-1.107.855,0.478096,188.043.786,26.721.898,1,A,A,D,C,C,A,C,C,B,A,B,B,B,B,C,F,A,B,G,A,A,C,G,A,B,A,A,A,A,A,A,C,A,B,B,B,B,C,C,A,A,B,A,B,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856294,1,1,17,3,6,CCDBABADBDA,DCACCBBBBCA,DCABABAACCD,DAABDCBBBAB,1,1,270430232,1.269.230.769,-0.074808,0.316331,245.783.188,17.680.476,1,A,B,I,H,D,B,C,B,B,A,B,A,B,B,D,D,A,C,F,A,A,C,D,A,A,C,A,A,A,A,A,B,A,B,A,B,B,B,C,E,E,B,B,A,C,C,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856296,1,1,16,2,5,ACDDAA*ACC.,CBCCACBADBC,ADDAADBABB.,BBCCACCDCCA,1,1,270430232,1.269.230.769,-0.899884,0.418878,199.667.769,23.412.067,1,A,B,D,G,C,C,C,C,A,A,B,B,B,B,C,D,B,A,G,A,A,C,G,A,A,B,A,B,A,A,B,C,B,B,A,A,?,A,?,C,E,A,A,C,A,B,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856297,1,1,8,1,3,CADACABDADC,ACABADABCBD,DCCDBDAACDD,DCAAADCADBD,1,1,270430232,1.269.230.769,-1.119.792,0.506275,187.376.599,28.296.888,1,A,B,D,G,B,B,B,B,B,B,A,A,A,B,D,F,A,A,C,A,A,A,C,A,A,B,A,A,A,A,A,B,C,?,C,C,C,C,C,C,C,B,C,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856298,1,1,3,3,4,BCDABCDAACC,B.CDACBCDCA,.A.CDBCBADD,BDDACCCADDC,1,1,270430232,1.269.230.769,-1.503.156,0.54793,165.949.493,30.625.083,1,B,B,D,H,B,B,B,B,B,A,A,A,A,B,D,F,A,A,B,A,A,A,C,B,B,A,A,A,A,A,A,B,C,C,C,C,B,C,C,B,B,A,C,A,B,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856299,1,1,17,3,6,ACCBABADBAD,DDBCBBDABAA,DBACACDCCDC,DACDDAABADC,1,1,270430232,1.269.230.769,-0.661775,0.37237,212.976.236,20.812.626,1,A,A,G,D,B,A,B,B,A,A,A,A,A,B,C,F,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,A,B,?,B,C,C,C,C,B,E,B,A,A,A,A,B,A,B,C,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856300,1,1,20,6,2,DDBADBDAACA,ACCBACBAACD,BCDADACACBA,DACDBADBDDC,1,1,270430232,1.269.230.769,-2.077.083,0.546307,133.871.377,3.053.437,1,B,B,D,G,B,B,B,?,B,B,A,A,A,B,D,F,A,A,G,B,B,A,G,B,B,B,A,A,A,A,A,B,C,C,C,C,B,C,C,B,B,B,C,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856301,1,1,21,7,3,DAADAABDACD,CCDDDCDABAB,AADABDDCCDB,DBAACAACDBC,1,1,270430232,1.269.230.769,-2.138.414,0.547987,130.443.445,30.628.269,1,B,B,I,H,B,B,B,B,B,B,A,A,A,B,D,F,A,A,G,B,B,A,G,B,B,B,A,A,A,A,A,B,C,C,C,C,B,C,C,B,B,B,C,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856302,1,1,10,3,5,CCBDBA.C.*B,ACCDBDBBDBC,ADBAAACCBBB,ACBD.CACDCA,1,1,270430232,1.269.230.769,-1.888.511,0.612613,144.411.105,34.240.367,1,A,B,E,E,B,A,C,B,A,?,A,A,A,B,D,F,A,A,A,A,A,A,G,A,A,C,A,A,A,A,B,B,C,C,B,B,C,B,C,A,B,B,C,A,B,A,A,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856303,1,1,16,2,5,CBBBDDABCCD,CACDCDCBCCB,CCBCDACCADB,CCAADBA*CBA,1,1,270430232,1.269.230.769,-1.390.632,0.513118,172.238.721,2.867.936,1,A,B,G,E,B,B,A,B,A,A,A,A,A,B,C,E,A,A,G,A,A,B,G,A,A,C,A,A,A,A,A,?,A,?,C,B,A,B,C,A,E,B,C,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856304,1,1,7,7,1,AACDADDCDCD,ACBCCABCDCD,ADCBCAADDBA,CBCBAADCBAB,1,1,270430232,1.269.230.769,-1.751.177,0.473208,152.087.022,26.448.697,1,A,B,H,E,B,B,B,C,A,A,A,A,A,B,C,E,B,A,G,B,B,A,B,B,B,B,A,A,A,B,A,?,B,?,B,B,B,C,B,B,E,B,D,C,B,A,?,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856306,1,1,14,7,2,**.*.*.A...,A*CB*BA....,*B**D*B....,*A.*AD.....,1,1,270430232,1.269.230.769,-1.259.442,0.594253,179.571.236,33.214.184,1,A,?,G,F,?,E,A,B,B,A,A,B,B,C,D,D,A,A,G,A,A,A,G,A,A,C,A,A,A,A,A,C,C,?,?,C,B,?,?,D,E,B,B,C,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856307,1,1,4,4,5,ACDCDCBACAD,BAAACADADCA,ADBBC*.DACA,DBCCADCAAAC,1,1,270430232,1.269.230.769,-0.997567,0.398472,194.208.039,22.271.528,1,A,?,C,E,B,B,B,B,?,B,B,A,B,C,D,E,A,A,?,A,A,A,?,A,A,?,A,A,A,A,A,?,?,?,A,A,?,?,?,?,?,B,?,B,?,?,A,?,A,B,?,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856309,1,1,19,5,1,BCADAAAAACB,BCDACADCBBB,DADDBBCAABD,ACDDACCAABC,1,1,270430232,1.269.230.769,-1.850.406,0.553505,146.540.882,30.936.683,1,A,B,G,D,C,B,B,B,B,A,A,A,B,B,D,E,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,C,A,E,B,A,A,A,A,A,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856310,1,1,2,2,3,BCCBDBCCCDB,BBCCAAADBDB,DBCDDADCCCA,DCABCCCCDDD,1,1,270430232,1.269.230.769,-1.888.808,0.603784,144.394.505,33.746.893,1,B,B,K,C,B,A,B,B,B,A,A,A,B,B,D,D,A,A,G,A,A,B,G,A,B,C,A,A,A,A,A,C,A,C,A,A,A,B,B,C,A,B,A,A,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856311,1,1,8,1,3,BBDAABBBDDB,ABADCDCCADD,DBADBCAAACD,DBCCBABACBD,1,1,270430232,1.269.230.769,-0.804266,0.402585,205.012.082,22.501.413,1,A,B,E,D,C,B,B,B,B,A,B,B,A,B,C,B,A,A,C,A,A,B,F,A,A,C,A,A,A,A,A,C,B,C,B,A,C,B,C,A,A,A,B,B,A,A,B,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856313,1,1,12,5,7,BDADDCBAABA,ABBBDBCCCCA,CAACCCCDDCA,ACDAABDABAC,1,1,270430232,1.269.230.769,-0.292822,0.311354,233.597.878,174.023,1,B,A,C,C,C,A,B,B,B,A,A,A,B,B,C,D,A,A,C,A,A,A,E,A,A,A,A,A,A,A,A,C,A,A,A,A,C,C,C,A,E,B,A,C,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856314,1,1,12,5,7,DBCBDDABBBA,DCDBDDACABA,DBADCACCBCB,BCDBABDDDAA,1,1,270430232,1.269.230.769,-111.999,0.413745,187.365.533,23.125.171,1,B,B,E,D,B,B,B,B,B,A,A,A,A,B,B,D,A,A,G,A,A,A,G,A,A,C,A,A,A,A,A,C,B,C,B,B,C,B,C,E,D,B,C,A,A,A,B,B,B,B,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856316,1,1,18,4,7,BDBCDDABDCB,BBCABBCCCDA,ABDACCBDCCB,ACDADBBDBBD,1,1,270430232,1.269.230.769,-0.649098,0.380199,213.684.783,21.250.207,1,B,B,D,D,B,A,B,B,B,A,B,A,A,B,C,B,C,A,C,A,A,B,C,A,A,A,A,A,A,A,A,C,B,C,B,B,C,C,C,B,A,B,A,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856317,1,1,10,3,5,DCBDACADADA,CDCAACABCDB,ABBCBBDDCAC,DBACDDDCADB,1,1,270430232,1.269.230.769,-0.900314,0.362609,199.643.736,20.267.061,1,B,C,H,D,B,B,B,B,B,A,B,A,B,B,C,D,A,A,E,A,A,A,G,A,A,B,A,A,A,A,A,C,B,B,B,B,C,?,C,C,A,B,B,C,A,B,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856318,1,1,11,4,6,BDDCCCAADDB,DCDCBAABAAD,ABDCACACACC,BBBCCCADAAA,1,1,270430232,1.269.230.769,-1.959.902,0.54857,140.420.896,30.660.854,1,B,C,H,E,B,A,B,B,B,A,B,A,B,B,C,D,A,A,E,A,A,A,G,A,A,B,A,A,A,A,A,?,A,?,B,?,C,C,C,D,B,B,A,A,A,A,B,B,A,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856320,1,1,9,2,4,DCBDCBBDACA,BCDACBACBDB,ADABAADAABD,BADBACDCCCC,1,1,270430232,1.269.230.769,-0.396646,0.358666,227.794.913,20.046.678,1,A,B,I,D,B,B,B,B,B,A,B,A,A,B,B,C,A,B,G,B,B,C,A,B,B,A,A,A,A,A,A,C,B,A,A,B,C,B,C,A,E,A,D,C,B,B,A,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216489,3,2,604673,1,5,17856321,1,1,18,4,7,CDADBDBAACD,ADACACCDBAA,AACCD.ACBAC,DCDADDACDDC,1,1,270430232,1.269.230.769,-1.752.863,0.588347,151.992.787,32.884.083,1,B,A,L,G,A,A,B,B,B,B,A,A,A,B,D,E,A,A,D,A,A,A,C,A,A,A,A,A,A,A,A,A,C,A,C,A,C,C,C,B,D,?,D,A,B,B,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27230155,3,1,605246,1,5,17875173,1,1,8,1,3,ABACCDCBDDB,CDABABAAADB,ABDABDAAADD,ABACBCAACAB,1,1,270430231,102.986.818,-0.897665,0.36563,199.791.794,20.435.912,1,A,F,B,C,B,A,A,B,B,A,B,A,B,C,C,C,A,A,G,A,A,B,B,A,A,B,A,A,A,A,A,?,B,?,?,?,?,C,?,A,A,B,C,A,A,A,B,A,B,A,D,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27230155,3,1,605246,1,5,17875174,1,1,9,2,4,BCCDCBDDBDA,BDDCBBACCCB,CDABAACCACD,BAABCDCCDAB,1,1,270430231,102.986.818,0.396327,0.332351,27.211.602,18.575.871,1,A,F,K,D,E,A,D,C,B,A,A,C,E,C,D,?,A,A,G,A,A,A,G,A,B,B,A,B,A,A,A,C,B,C,B,C,C,C,C,B,E,B,D,A,A,A,B,B,B,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27230155,3,1,605246,1,5,17875175,1,1,1,1,2,DBAACCCBDCB,DBBDCCCDBCD,CCCABDBBCDD,ADABBBDBBCB,1,1,270430231,102.986.818,-0.966051,0.407065,195.969.542,2.275.181,1,A,D,I,D,D,A,B,D,B,B,B,A,B,B,C,F,A,A,D,A,B,B,G,A,B,B,B,B,B,B,B,C,B,C,B,A,C,C,C,B,E,B,A,C,A,A,C,A,B,B,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27230155,3,1,605246,1,5,17875176,1,1,13,6,1,DABACADABAB,ABCBCDCDBDB,DDDDCCCBBDA,ABCAAAACAAD,1,1,270430231,102.986.818,-0.74162,0.373787,208.513.513,20.891.826,1,A,E,J,E,D,A,B,C,B,A,A,A,D,B,C,E,A,A,C,A,A,A,G,A,A,B,A,A,A,A,A,C,B,B,A,A,C,B,B,A,A,B,D,C,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27230155,3,1,605246,1,5,17875177,1,1,18,4,7,BDDCDCACAAD,CBDDDDAACDB,BAABBDADDCB,BCABDBDDBBC,1,1,270430231,102.986.818,0.861244,0.335935,298.101.313,18.776.189,1,A,B,D,C,C,B,B,B,B,A,B,A,A,B,C,C,A,C,G,A,A,A,G,B,B,A,A,A,A,A,A,B,A,C,A,C,C,C,C,A,A,B,B,A,A,A,A,A,A,A,D,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27230155,3,1,605246,1,5,17875178,1,1,12,5,7,BCCABDBBADA,CBADBCDDCDB,DBCCCDDCBBA,ADCCBBDBBAC,1,1,270430231,102.986.818,-0.762411,0.350899,207.351.455,19.612.562,1,B,F,B,D,C,B,B,B,B,A,A,A,B,B,B,F,A,A,G,A,A,B,G,A,A,B,A,A,A,A,A,B,B,C,B,A,B,B,C,B,B,B,A,A,A,A,B,B,A,B,D,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27230155,3,1,605246,1,5,17875179,1,1,17,3,6,ACDCCBDDBDB,DDCAABAAAAD,CBCCBCBBBBB,DDABAACABBD,1,1,270430231,102.986.818,-1.717.041,0.520255,153.994.962,29.078.263,1,A,?,G,D,B,A,A,B,B,A,A,A,A,B,B,B,A,A,G,A,B,B,G,A,B,B,?,B,B,A,B,C,C,C,B,C,C,C,C,B,B,B,D,A,B,A,B,B,A,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27230155,3,1,605246,1,5,17875180,1,1,2,2,3,BCCDCDCDDCA,DCCDABACBDC,CAABACDCBAD,CCCCBDAACCB,1,1,270430231,102.986.818,-0.371945,0.368298,229.175.509,20.585.033,1,B,B,H,D,C,B,C,B,B,A,B,A,A,B,C,D,A,A,E,A,A,A,G,B,B,A,A,A,A,A,A,B,A,A,A,B,C,C,B,A,A,B,A,A,A,A,A,A,A,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27230155,3,1,605246,1,5,17875181,1,1,20,6,2,DBAAADBABCD,CCBBBDDCABD,DDCDDCCADAA,ADAAAADDDBB,1,1,270430231,102.986.818,-1.170.161,0.427307,184.561.359,23.883.183,1,B,B,E,E,B,B,C,B,B,A,B,B,D,B,C,D,A,A,G,B,B,A,G,A,A,A,A,A,A,A,A,B,A,C,A,A,B,C,A,E,D,B,B,B,C,A,A,A,A,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27230155,3,1,605246,1,5,17875182,1,1,3,3,4,DCCDADBDADA,BDCACDACDAD,AACBADDBCDD,DCAABADBCCD,1,1,270430231,102.986.818,-0.827301,0.447399,203.724.602,25.006.172,1,A,C,C,D,A,A,B,B,B,A,A,A,A,B,B,C,A,A,G,A,A,B,G,A,A,B,A,A,A,A,B,B,B,A,B,C,B,B,C,D,C,B,B,A,A,A,B,A,B,B,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27230155,3,1,605246,1,5,17875183,1,1,16,2,5,BCBDCBBDAAA,BCCDBDADDBB,ADABAACDBAB,CBACCAACADA,1,1,270430231,102.986.818,-0.52036,0.340613,220.880.249,19.037.653,1,A,B,B,C,B,B,B,C,C,A,B,C,B,B,C,D,A,A,D,A,B,A,D,A,B,A,A,A,A,A,A,C,B,C,A,A,C,C,B,B,E,B,C,A,A,A,A,B,A,B,D,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27230155,3,1,605246,1,5,17875184,1,1,1,1,2,ABDCCDCBDCA,BDCDCBBABDA,DBCACAACAAD,BDDBAACDABD,1,1,270430231,102.986.818,-0.43913,0.349083,225.420.383,19.511.062,1,B,D,F,C,A,B,B,B,B,A,A,A,A,B,E,F,A,A,G,A,A,B,G,A,B,B,A,A,A,A,A,C,A,B,A,B,B,C,C,B,A,B,B,C,A,A,A,A,B,A,B,'ABAIXO DA M?DIA'
