ID_PROVA_BRASIL,ID_UF,ID_MUNICIPIO,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_SERIE,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,TX_RESP_Q058,TX_RESP_Q059,TX_RESP_Q060,TX_RESP_Q061,TX_RESP_Q062,TX_RESP_Q063,TX_RESP_Q064,TX_RESP_Q065,TX_RESP_Q066,TX_RESP_Q067,TX_RESP_Q068,TX_RESP_Q069,TX_RESP_Q070,TX_RESP_Q071,TX_RESP_Q072,TX_RESP_Q073,TX_RESP_Q074,TX_RESP_Q075,TX_RESP_Q076,TX_RESP_Q077,TX_RESP_Q078,TX_RESP_Q079,TX_RESP_Q080,TX_RESP_Q081,TX_RESP_Q082,TX_RESP_Q083,TX_RESP_Q084,TX_RESP_Q085,TX_RESP_Q086,TX_RESP_Q087,TX_RESP_Q088,TX_RESP_Q089,TX_RESP_Q090,TX_RESP_Q091,TX_RESP_Q092,TX_RESP_Q093,TX_RESP_Q094,TX_RESP_Q095,TX_RESP_Q096,TX_RESP_Q097,TX_RESP_Q098,TX_RESP_Q099,TX_RESP_Q100,TX_RESP_Q101,TX_RESP_Q102,TX_RESP_Q103,TX_RESP_Q104,TX_RESP_Q105,TX_RESP_Q106,TX_RESP_Q107,TX_RESP_Q108,TX_RESP_Q109,TX_RESP_Q110,TX_RESP_Q111,TX_RESP_Q112,TX_RESP_Q113,TX_RESP_Q114,TX_RESP_Q115,TX_RESP_Q116,TX_RESP_Q117,TX_RESP_Q118,TX_RESP_Q119,TX_RESP_Q120,TX_RESP_Q121,TX_RESP_Q122,TX_RESP_Q123,TX_RESP_Q124,TX_RESP_Q125
2015,27,2704302,27222942,3,1,604997,5,1,B,F,B,D,D,B,B,C,E,F,C,E,E,E,E,A,C,A,C,C,B,B,B,B,A,B,B,B,B,B,B,D,B,B,C,C,B,C,C,C,B,B,B,D,C,C,C,D,C,C,A,B,A,E,C,C,C,B,D,D,D,D,D,D,D,C,C,C,C,B,B,B,B,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,D,D,C,C,A,B,E,A,D,A,A,F,C,D,E,E,D,C,E,F,E,D,E,E,E,C,E,E,F,F,D,E,E
2015,27,2704302,27222942,3,1,604998,5,1,B,D,F,G,C,C,B,A,A,I,A,I,G,E,G,A,B,B,A,B,C,C,A,A,B,C,C,D,C,D,D,D,B,C,C,C,B,C,C,C,A,B,B,D,D,D,D,D,C,D,F,E,A,A,C,A,B,A,A,A,B,B,C,B,C,C,D,B,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,B,B,B,B,B,D,D,C,B,B,C,E,A,D,A,D,E,C,B,F,F,E,D,F,F,F,E,E,F,F,E,E,F,F,F,E,F,F
2015,27,2704302,27222942,3,1,604999,5,1,B,C,B,D,C,C,B,C,E,F,C,F,D,D,B,A,C,A,C,D,C,A,A,A,A,A,B,B,A,B,A,C,B,C,B,B,C,C,C,C,B,B,B,C,D,D,C,D,A,A,D,E,B,C,E,B,A,D,D,D,D,D,D,D,D,D,D,D,D,B,B,B,A,A,B,A,A,A,A,A,A,B,B,A,B,B,B,B,B,B,B,B,D,D,D,D,A,C,E,A,D,A,B,E,C,C,E,F,D,D,E,F,E,E,E,E,E,D,D,E,E,E,E,E,E
2015,27,2704302,27222942,3,1,604999,5,1,B,C,B,D,C,C,B,C,E,F,C,F,D,D,B,A,C,A,C,D,C,A,A,A,A,A,B,B,A,B,A,C,B,C,B,B,C,C,C,C,B,B,B,C,D,D,C,D,A,A,D,E,B,C,E,B,A,D,D,D,D,D,D,D,D,D,D,D,D,B,B,B,A,A,B,A,A,A,A,A,A,B,B,A,B,B,B,B,B,B,B,B,D,D,D,D,A,C,E,A,D,A,B,E,C,C,E,F,D,D,E,F,E,E,E,E,E,D,D,E,E,E,E,E,E
2015,27,2704302,27036103,3,1,603828,5,1,B,D,B,I,D,D,B,C,E,F,C,G,G,E,D,A,A,A,A,C,B,B,A,B,A,B,B,B,B,C,A,D,B,C,C,C,C,B,C,C,C,C,C,B,B,B,D,D,C,C,F,,D,D,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,B,B,B,A,B,B,A,A,A,A,A,A,A,B,A,B,B,B,B,B,B,B,B,D,C,B,A,A,A,E,A,D,A,B,E,C,C,E,F,D,D,E,E,D,D,D,F,E,F,F,F,F,F,E,D,D
2015,27,2704302,27036103,3,1,603828,5,1,B,D,B,I,D,D,B,C,C,F,C,G,G,E,D,A,A,A,A,C,B,B,A,B,A,B,B,B,B,C,A,D,B,C,C,C,C,B,C,C,C,C,C,B,B,B,D,D,C,C,F,D,C,D,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,B,B,B,A,B,B,A,A,A,A,A,A,A,B,A,B,B,B,B,B,B,B,B,D,C,B,A,A,A,E,A,D,A,B,E,C,C,E,F,D,D,F,E,E,D,D,F,E,F,E,F,F,F,E,D,D
2015,27,2704302,27036103,3,1,603829,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,B,B,B,A,B,B,A,A,A,A,A,A,A,B,A,B,B,B,B,B,B,B,B,D,C,B,A,A,A,E,A,A,A,B,E,C,C,E,F,D,D,F,E,E,D,D,F,E,F,F,F,F,F,E,D,D
2015,27,2704302,27036103,3,1,603829,5,1,B,D,B,I,D,D,B,C,C,F,C,G,G,E,D,A,A,A,A,C,B,B,A,B,A,B,B,B,C,C,A,D,B,C,C,C,C,B,C,C,C,C,C,B,B,B,D,C,C,C,F,D,C,D,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,B,B,B,A,B,B,A,A,A,A,A,A,A,B,A,B,B,B,B,B,B,B,B,D,C,B,A,A,A,E,A,D,A,B,E,C,C,E,F,D,D,F,E,E,D,D,F,E,F,E,F,F,F,E,D,D
2015,27,2704302,27238601,3,1,605286,5,1,B,C,B,G,C,C,B,A,A,D,A,H,F,B,D,A,C,B,A,D,A,A,A,A,A,C,A,A,B,B,B,D,B,B,C,C,B,B,C,B,A,B,B,C,D,C,C,C,C,C,H,B,C,E,B,C,C,C,C,C,C,D,D,B,B,C,C,C,C,B,B,B,B,B,B,A,A,A,B,A,B,A,B,B,B,B,B,B,B,B,B,B,D,D,D,C,B,A,E,A,C,A,A,E,C,E,F,F,D,D,F,F,E,E,F,E,F,E,F,F,F,F,E,F,E
2015,27,2704302,27238601,3,1,605287,5,1,B,D,,D,D,B,B,C,E,C,A,H,E,A,A,C,D,B,A,C,D,A,A,A,A,C,D,D,C,C,D,C,B,C,B,B,C,B,C,C,A,B,A,C,D,C,C,D,C,D,A,B,A,A,A,A,B,,B,B,C,B,C,C,B,C,C,B,B,B,B,B,B,A,B,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,D,D,D,C,B,C,E,A,C,A,B,F,C,D,E,E,D,D,F,F,F,E,D,D,D,E,E,F,D,F,D,E,D
2015,27,2704302,27238601,3,1,605286,5,1,B,C,B,G,C,C,B,A,A,D,A,H,F,B,D,A,C,B,A,D,A,A,A,A,A,C,A,A,B,B,B,D,B,B,C,C,B,B,C,B,A,B,B,C,D,C,C,C,C,C,H,B,C,E,B,C,C,C,C,C,C,D,D,B,B,C,C,C,C,B,B,B,B,B,B,A,A,A,B,A,B,A,B,B,B,B,B,B,B,B,B,B,D,D,D,C,B,A,E,A,C,A,A,E,C,E,F,F,D,D,F,F,E,E,F,E,F,E,F,F,F,F,E,F,E
2015,27,2704302,27240800,3,1,605304,5,1,B,E,B,D,B,B,D,C,B,B,A,C,G,C,D,A,C,A,B,D,B,B,B,B,A,A,A,A,A,A,C,A,B,C,C,C,B,C,C,C,C,C,C,D,D,C,D,C,C,A,H,D,C,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,A,B,A,B,A,A,A,A,A,A,A,B,B,B,A,B,B,B,B,B,B,B,B,D,D,C,C,A,A,E,A,C,A,C,F,C,C,F,F,E,E,F,F,F,F,F,F,F,E,E,F,F,F,F,F,F
2015,27,2704302,27240800,3,1,605303,5,1,B,D,A,D,E,B,B,C,E,F,C,F,G,D,D,A,C,A,C,C,D,A,E,A,A,C,D,C,C,C,C,D,B,C,C,C,C,C,C,B,B,B,B,C,D,C,C,D,C,C,F,E,D,E,E,D,C,C,C,D,D,C,D,D,D,D,D,D,D,B,B,B,B,B,B,A,A,A,A,A,A,A,B,A,B,B,B,B,B,B,B,B,D,C,C,A,A,A,D,A,D,A,A,E,C,C,F,F,E,D,F,F,F,E,F,E,E,E,F,F,F,F,F,F,E
2015,27,2704302,27038645,3,1,604060,5,1,B,D,B,H,D,B,B,C,E,E,A,H,D,D,D,A,C,B,A,B,D,D,D,E,A,,A,A,D,D,D,D,B,B,C,B,B,B,C,B,B,B,A,C,D,C,C,D,B,C,H,E,D,A,D,D,B,B,C,C,C,C,C,B,B,C,D,C,C,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,B,B,B,B,B,B,B,B,D,D,D,C,A,B,E,A,C,A,B,F,C,D,E,F,D,C,D,F,D,D,D,F,F,F,C,C,E,E,E,E,D
2015,27,2704302,27038645,3,1,604061,5,1,B,D,A,D,C,C,D,C,B,F,A,I,E,D,D,A,C,B,A,B,C,E,E,E,A,D,A,A,D,D,D,D,B,B,C,B,B,B,C,C,B,B,A,C,D,C,C,D,A,C,H,E,B,A,D,D,B,B,C,C,C,C,C,C,B,D,D,C,C,A,B,B,B,B,B,A,A,A,A,A,A,B,B,A,B,B,B,B,B,B,B,B,D,C,C,A,A,B,E,A,C,A,B,E,C,D,F,F,E,C,E,F,F,C,C,F,F,C,F,F,F,F,C,F,F
2015,27,2704302,27036120,3,1,603830,5,1,B,F,B,D,C,C,B,C,E,F,C,F,D,C,C,A,C,C,C,A,B,B,C,C,A,C,C,C,A,A,C,D,B,B,C,C,B,B,C,A,B,A,A,C,C,C,C,C,C,C,F,E,D,A,C,D,D,C,C,C,C,C,,C,C,C,C,C,C,A,B,B,B,B,B,A,A,A,B,A,A,B,A,A,B,B,B,B,B,B,B,B,D,D,D,C,A,B,E,A,D,A,A,F,C,E,E,F,F,D,F,F,E,D,D,E,E,D,D,E,E,E,D,E,E
2015,27,2704302,27036120,3,1,603830,5,1,B,F,B,D,C,C,B,C,E,F,C,F,D,C,C,A,C,C,C,A,C,C,C,C,A,C,C,C,A,A,C,D,B,B,C,C,B,B,C,A,B,A,A,C,C,C,C,C,C,C,F,E,D,A,C,D,D,C,C,C,C,C,D,C,C,C,C,C,C,A,B,B,B,B,B,A,A,A,B,A,A,B,A,A,B,B,B,B,B,B,B,B,D,D,D,C,A,B,E,A,D,A,A,F,C,E,E,F,F,D,F,F,E,D,D,E,E,D,D,E,E,E,D,E,E
2015,27,2704302,27036120,3,1,603831,5,1,B,E,C,I,C,C,B,A,A,H,C,H,G,F,G,A,B,A,B,C,B,B,B,A,A,A,A,A,A,A,A,C,A,C,C,C,C,B,B,B,A,A,B,C,C,C,C,C,C,C,H,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,A,B,B,B,B,B,A,A,A,A,A,A,B,A,A,B,B,B,B,B,B,A,B,D,D,C,B,A,A,E,A,C,A,C,E,C,C,E,E,E,D,F,F,F,D,D,E,E,D,E,E,E,E,E,E,E
2015,27,2704302,27036120,3,1,603831,5,1,B,E,C,I,C,C,B,A,A,H,C,H,G,F,G,A,B,A,B,C,B,B,B,A,A,A,A,A,A,A,A,C,A,C,C,C,C,B,B,B,A,A,B,C,C,C,C,C,C,C,H,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,B,B,B,B,B,B,A,A,A,A,A,A,B,A,A,B,B,B,B,B,B,A,B,D,D,C,B,A,A,E,A,C,A,C,E,C,C,E,E,E,D,F,F,F,D,D,E,E,D,E,E,E,E,E,E,E
2015,27,2704302,27036839,3,1,603944,5,1,B,D,B,I,C,C,B,C,F,C,B,I,E,B,D,A,C,A,C,C,A,A,A,A,A,A,C,C,C,C,C,D,B,B,B,B,B,C,C,C,B,B,B,D,D,C,C,C,C,C,H,D,D,C,E,C,C,D,D,C,D,D,D,D,D,D,,,D,A,B,B,B,B,B,A,A,A,B,A,A,B,A,A,B,B,B,B,B,B,B,B,D,C,B,B,A,A,A,B,D,A,B,E,C,E,F,F,E,C,E,F,F,,,,E,C,E,E,F,F,E,F,F
2015,27,2704302,27036839,3,1,603943,5,1,B,E,B,H,C,B,B,C,C,C,C,C,G,A,B,C,D,A,D,B,A,A,A,A,A,D,C,C,C,D,D,D,B,C,B,B,B,C,B,B,B,B,B,D,D,C,C,C,C,C,A,C,B,C,B,C,C,B,B,B,C,C,C,B,C,C,C,C,C,B,A,B,B,A,A,B,B,A,A,A,A,B,A,A,B,B,B,B,B,B,B,B,D,C,B,B,B,B,B,C,C,B,C,E,C,D,E,E,E,E,D,E,E,D,D,D,D,B,D,C,D,E,D,E,E
2015,27,2704302,27036227,3,1,603850,5,1,B,D,B,I,D,C,B,C,E,G,C,,F,B,C,A,A,A,A,C,D,D,A,A,A,C,C,C,C,C,B,D,B,C,C,C,B,C,C,C,B,C,C,D,D,C,C,D,A,D,F,D,B,E,E,D,D,C,C,C,C,C,C,C,D,D,D,C,C,B,B,B,B,B,B,A,A,A,A,A,A,B,B,A,B,B,B,B,B,B,B,B,C,B,A,A,A,B,D,A,C,A,B,E,A,C,F,F,E,D,E,E,E,E,F,E,D,E,F,F,F,F,F,E,E
2015,27,2704302,27036227,3,1,603853,5,1,B,B,B,I,C,C,B,C,E,F,A,I,E,D,B,A,C,B,A,B,C,D,C,D,B,C,C,C,B,B,C,C,B,C,C,B,B,B,C,B,A,B,A,B,C,C,B,C,A,C,E,C,B,C,C,C,C,A,A,B,B,B,B,A,A,C,B,C,C,A,A,A,A,A,B,A,A,A,A,A,A,B,B,A,B,B,B,B,B,B,B,B,D,D,C,C,A,B,E,A,C,B,A,E,B,D,D,D,E,C,E,E,E,,,,,,,F,E,E,D,E,E
2015,27,2704302,27036227,3,1,603850,5,1,B,C,B,I,C,C,B,C,E,F,A,I,E,D,B,A,C,B,A,B,C,D,C,D,B,C,C,C,B,B,C,C,B,C,C,B,B,B,C,B,A,B,A,B,C,C,B,C,A,C,E,C,B,C,C,C,C,A,A,B,B,B,B,A,A,C,B,C,C,A,A,A,A,A,B,A,A,A,A,A,A,B,B,A,B,B,B,B,B,B,B,B,D,D,C,C,A,B,E,A,C,B,A,E,B,D,D,D,E,C,E,E,E,,,,,,,F,E,E,D,E,E
2015,27,2704302,27036227,3,1,603851,5,1,B,C,B,I,C,C,B,C,E,,A,I,E,D,B,A,C,B,A,B,C,D,C,D,B,C,C,C,B,B,C,C,B,C,C,B,B,B,C,B,A,B,A,B,C,C,B,C,A,C,E,C,B,C,C,C,C,A,A,B,B,B,B,A,A,A,B,C,C,A,A,A,A,A,B,A,A,A,A,A,A,B,B,A,B,B,B,B,B,B,B,B,D,D,C,C,A,B,E,A,C,B,A,E,B,D,D,D,E,C,E,E,E,,,,,,,F,E,E,D,E,E
2015,27,2704302,27036227,3,1,603851,5,1,B,D,B,I,D,C,B,C,E,G,C,,F,B,C,A,A,A,A,C,D,D,A,A,A,C,C,C,C,C,B,D,B,C,C,C,B,C,C,C,B,C,C,D,D,C,C,D,A,D,F,D,B,E,E,D,D,C,C,C,C,C,C,C,D,D,D,C,C,B,B,B,B,B,B,A,A,A,A,A,A,B,B,A,B,B,B,B,B,B,B,B,C,B,A,A,A,B,D,A,C,A,B,E,A,C,F,F,E,D,E,E,E,E,F,E,D,E,F,F,F,F,F,E,E
2015,27,2704302,27036227,3,1,603852,5,1,B,C,B,I,C,C,B,C,E,F,A,I,E,D,B,A,C,B,A,B,C,D,C,D,B,C,C,C,B,B,C,C,B,C,C,B,B,B,C,B,A,B,A,B,C,C,B,C,A,C,E,C,B,C,C,C,C,A,A,B,B,B,B,A,A,C,B,C,C,A,A,A,A,A,B,A,A,A,A,A,A,B,B,A,B,B,B,B,B,B,B,B,D,D,C,C,A,B,E,A,C,B,A,E,B,D,D,D,E,C,E,E,E,,,,,,,F,E,E,D,E,E
2015,27,2704302,27036227,3,1,603852,5,1,B,D,B,I,D,C,B,C,E,G,C,,F,B,C,A,A,A,A,C,D,D,A,A,A,C,C,C,C,C,B,D,B,C,C,C,B,C,C,C,B,C,C,D,D,C,C,D,A,D,F,D,B,E,E,D,D,C,C,C,C,C,C,C,D,D,D,C,C,B,B,B,B,B,B,A,A,A,A,A,A,B,B,A,B,B,B,B,B,B,B,B,C,B,A,A,A,B,D,A,C,A,B,E,A,C,F,F,E,D,E,E,E,E,F,E,D,E,F,F,F,F,F,E,E
2015,27,2704302,27036227,3,1,603853,5,1,B,D,B,I,D,C,B,C,E,G,C,,F,B,C,A,A,A,A,C,D,D,A,A,A,C,C,C,C,C,B,D,B,C,C,C,B,C,C,C,B,C,C,D,D,C,C,D,A,D,F,D,B,E,E,D,D,C,C,C,C,C,C,C,D,D,D,C,C,B,B,B,B,B,B,A,A,A,A,A,A,B,B,A,B,B,B,B,B,B,B,B,C,B,A,A,A,B,D,A,C,A,B,E,A,C,F,F,E,D,E,E,E,E,F,E,D,E,F,F,F,F,F,E,E
2015,27,2704302,27226999,3,1,605215,5,1,B,C,B,I,C,B,B,B,A,C,B,D,E,D,B,A,C,A,C,C,E,E,A,A,A,C,C,C,B,B,D,D,B,C,C,C,B,C,C,C,B,B,B,D,C,C,C,D,C,D,E,C,B,D,D,E,D,B,C,D,C,C,C,B,B,D,D,C,C,A,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,D,D,D,B,A,A,E,A,D,A,B,E,C,D,F,F,E,D,F,F,D,D,D,E,E,E,D,E,E,E,E,E,E
2015,27,2704302,27226999,3,1,605215,5,1,B,C,B,I,C,B,B,A,A,C,B,D,E,D,B,A,C,A,C,C,E,E,A,A,A,C,C,C,B,B,D,D,B,C,C,C,B,C,C,C,B,B,B,D,C,C,C,D,C,D,F,C,B,D,D,E,D,B,C,D,C,C,C,C,B,D,D,C,C,A,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,D,D,D,B,A,A,E,A,D,A,B,E,C,D,F,F,E,D,F,F,D,D,D,E,E,E,D,E,E,E,E,E,E
2015,27,2704302,27226999,3,1,605214,5,1,B,D,B,D,C,C,B,A,A,H,C,H,G,D,G,A,A,A,A,C,E,D,A,A,A,D,D,D,D,D,D,D,B,C,C,C,B,B,B,C,B,B,B,D,D,C,D,D,A,A,H,E,C,E,E,D,D,C,C,C,C,C,C,C,C,C,C,C,C,A,B,B,B,B,B,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,D,D,D,C,A,A,E,A,D,B,A,E,C,C,E,E,E,D,C,F,F,E,E,E,E,E,E,E,E,E,E,E,E
2015,27,2704302,27226999,3,1,605214,5,1,B,E,B,D,C,C,B,A,A,H,C,H,G,D,G,A,A,A,A,C,E,D,A,A,A,D,D,D,D,D,D,D,B,C,C,C,B,B,C,C,B,B,B,D,D,C,C,D,A,A,H,E,C,D,D,D,E,C,C,C,C,C,C,C,C,C,C,C,C,A,B,B,B,B,B,A,A,A,A,A,B,A,B,B,B,B,B,B,B,B,B,B,D,D,D,C,A,A,E,A,D,A,A,E,C,C,F,E,E,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E
